matlab_sample_id,matlab_sweep_id,matlab_sweep_index,input_angle_rad,input_direction,jacobian_condition,eligibility,pmks_sample_id,status,reason
matlab_0180,matlab_sweep_00,180,5.1751639247594632,1,2.0413869742066364,eligible,pmks_positive_0180,matched,
matlab_0181,matlab_sweep_00,181,5.1926172172794063,1,2.0487625982122366,eligible,pmks_positive_0181,matched,
matlab_0182,matlab_sweep_00,182,5.2100705097993494,1,2.0563536088392924,eligible,pmks_positive_0182,matched,
matlab_0183,matlab_sweep_00,183,5.2275238023192925,1,2.0641537240600072,eligible,pmks_positive_0183,matched,
matlab_0184,matlab_sweep_00,184,5.2449770948392356,1,2.0721564146083136,eligible,pmks_positive_0184,matched,
matlab_0185,matlab_sweep_00,185,5.2624303873591787,1,2.080354899640863,eligible,pmks_positive_0185,matched,
matlab_0186,matlab_sweep_00,186,5.2798836798791218,1,2.08874214219396,eligible,pmks_positive_0186,matched,
matlab_0187,matlab_sweep_00,187,5.2973369723990649,1,2.097310844479467,eligible,pmks_positive_0187,matched,
matlab_0188,matlab_sweep_00,188,5.314790264919008,1,2.1060534430688214,eligible,pmks_positive_0188,matched,
matlab_0189,matlab_sweep_00,189,5.3322435574389511,1,2.1149621040206048,eligible,pmks_positive_0189,matched,
matlab_0190,matlab_sweep_00,190,5.3496968499588942,1,2.1240287180132764,eligible,pmks_positive_0190,matched,
matlab_0191,matlab_sweep_00,191,5.3671501424788373,1,2.1332448955508894,eligible,pmks_positive_0191,matched,
matlab_0192,matlab_sweep_00,192,5.3846034349987804,1,2.1426019623156272,eligible,pmks_positive_0192,matched,
matlab_0193,matlab_sweep_00,193,5.4020567275187235,1,2.152090954746976,eligible,pmks_positive_0193,matched,
matlab_0194,matlab_sweep_00,194,5.4195100200386666,1,2.1617026159331472,eligible,pmks_positive_0194,matched,
matlab_0195,matlab_sweep_00,195,5.4369633125586097,1,2.1714273919058389,eligible,pmks_positive_0195,matched,
matlab_0196,matlab_sweep_00,196,5.4544166050785527,1,2.1812554284347376,eligible,pmks_positive_0196,matched,
matlab_0197,matlab_sweep_00,197,5.4718698975984958,1,2.1911765684230642,eligible,pmks_positive_0197,matched,
matlab_0198,matlab_sweep_00,198,5.4893231901184389,1,2.2011803500099192,eligible,pmks_positive_0198,matched,
matlab_0199,matlab_sweep_00,199,5.506776482638382,1,2.2112560054891834,eligible,pmks_positive_0199,matched,
matlab_0200,matlab_sweep_00,200,5.5242297751583251,1,2.2213924611581217,eligible,pmks_positive_0200,matched,
matlab_0201,matlab_sweep_00,201,5.5416830676782682,1,2.2315783382115235,eligible,pmks_positive_0201,matched,
matlab_0202,matlab_sweep_00,202,5.5591363601982113,1,2.2418019547991084,eligible,pmks_positive_0202,matched,
matlab_0203,matlab_sweep_00,203,5.5765896527181544,1,2.2520513293649733,eligible,pmks_positive_0203,matched,
matlab_0204,matlab_sweep_00,204,5.5940429452380975,1,2.2623141853878423,eligible,pmks_positive_0204,matched,
matlab_0205,matlab_sweep_00,205,5.6114962377580406,1,2.2725779576397414,eligible,pmks_positive_0205,matched,
matlab_0206,matlab_sweep_00,206,5.6289495302779837,1,2.2828298000784022,eligible,pmks_positive_0206,matched,
matlab_0207,matlab_sweep_00,207,5.6464028227979268,1,2.2930565954849276,eligible,pmks_positive_0207,matched,
matlab_0208,matlab_sweep_00,208,5.6638561153178699,1,2.3032449669531201,eligible,pmks_positive_0208,matched,
matlab_0209,matlab_sweep_00,209,5.681309407837813,1,2.3133812913300709,eligible,pmks_positive_0209,matched,
matlab_0210,matlab_sweep_00,210,5.6987627003577561,1,2.3234517146991851,eligible,pmks_positive_0210,matched,
matlab_0211,matlab_sweep_00,211,5.7162159928776992,1,2.3334421699866619,eligible,pmks_positive_0211,matched,
matlab_0212,matlab_sweep_00,212,5.7336692853976423,1,2.34333839676041,eligible,pmks_positive_0212,matched,
matlab_0213,matlab_sweep_00,213,5.7511225779175854,1,2.3531259632765593,eligible,pmks_positive_0213,matched,
matlab_0214,matlab_sweep_00,214,5.7685758704375285,1,2.3627902908129403,eligible,pmks_positive_0214,matched,
matlab_0215,matlab_sweep_00,215,5.7860291629574716,1,2.3723166803113811,eligible,pmks_positive_0215,matched,
matlab_0216,matlab_sweep_00,216,5.8034824554774147,1,2.381690341331165,eligible,pmks_positive_0216,matched,
matlab_0217,matlab_sweep_00,217,5.8209357479973578,1,2.3908964232948793,eligible,pmks_positive_0217,matched,
matlab_0218,matlab_sweep_00,218,5.8383890405173009,1,2.3999200489851344,eligible,pmks_positive_0218,matched,
matlab_0219,matlab_sweep_00,219,5.855842333037244,1,2.4087463502263513,eligible,pmks_positive_0219,matched,
matlab_0220,matlab_sweep_00,220,5.8732956255571871,1,2.4173605056604197,eligible,pmks_positive_0220,matched,
matlab_0221,matlab_sweep_00,221,5.8907489180771302,1,2.4257477804985528,eligible,pmks_positive_0221,matched,
matlab_0222,matlab_sweep_00,222,5.9082022105970733,1,2.4338935681045868,eligible,pmks_positive_0222,matched,
matlab_0223,matlab_sweep_00,223,5.9256555031170164,1,2.4417834332374917,eligible,pmks_positive_0223,matched,
matlab_0224,matlab_sweep_00,224,5.9431087956369595,1,2.4494031567534837,eligible,pmks_positive_0224,matched,
matlab_0225,matlab_sweep_00,225,5.9605620881569026,1,2.4567387815412216,eligible,pmks_positive_0225,matched,
matlab_0226,matlab_sweep_00,226,5.9780153806768457,1,2.463776659437531,eligible,pmks_positive_0226,matched,
matlab_0227,matlab_sweep_00,227,5.9954686731967888,1,2.470503498846564,eligible,pmks_positive_0227,matched,
matlab_0228,matlab_sweep_00,228,6.0129219657167319,1,2.4769064127625442,eligible,pmks_positive_0228,matched,
matlab_0229,matlab_sweep_00,229,6.030375258236675,1,2.4829729668759426,eligible,pmks_positive_0229,matched,
matlab_0230,matlab_sweep_00,230,6.0478285507566181,1,2.4886912274254644,eligible,pmks_positive_0230,matched,
matlab_0231,matlab_sweep_00,231,6.0652818432765612,1,2.494049808444053,eligible,pmks_positive_0231,matched,
matlab_0232,matlab_sweep_00,232,6.0827351357965043,1,2.4990379180367648,eligible,pmks_positive_0232,matched,
matlab_0233,matlab_sweep_00,233,6.1001884283164474,1,2.5036454033220727,eligible,pmks_positive_0233,matched,
matlab_0234,matlab_sweep_00,234,6.1176417208363905,1,2.5078627936663831,eligible,pmks_positive_0234,matched,
matlab_0235,matlab_sweep_00,235,6.1350950133563336,1,2.5116813418444628,eligible,pmks_positive_0235,matched,
matlab_0236,matlab_sweep_00,236,6.1525483058762767,1,2.5150930627662547,eligible,pmks_positive_0236,matched,
matlab_0237,matlab_sweep_00,237,6.1700015983962198,1,2.5180907694233934,eligible,pmks_positive_0237,matched,
matlab_0238,matlab_sweep_00,238,6.1874548909161629,1,2.5206681057263887,eligible,pmks_positive_0238,matched,
matlab_0239,matlab_sweep_00,239,6.204908183436106,1,2.5228195759260967,eligible,pmks_positive_0239,matched,
