Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 22:01:58.815,COM13,,-0.075,0.056,0.97,-6.714,-0.244,90.332,0.516,-0.374,-147.673,-3627,334,-2624,33.17,,,,,,,,,,,,,,,
 22:01:58.847,COM13,,-0.043,0.001,1.035,-6.653,0.549,92.468,0.45,-0.406,-145.833,-3658,462,-2705,33.15,,,,,,,,,,,,,,,
 22:01:58.853,COM13,,-0.009,-0.015,0.97,-6.042,-1.526,91.675,0.39,-0.434,-144.003,-3651,550,-2775,33.14,,,,,,,,,,,,,,,
 22:01:58.884,COM13,,-0.054,-0.023,0.985,-5.92,1.404,88.135,0.33,-0.472,-142.163,-3722,641,-2846,33.15,,,,,,,,,,,,,,,
 22:01:58.887,COM13,,-0.024,0.027,0.962,-5.737,2.197,88.867,0.269,-0.5,-140.361,-3699,761,-2893,33.17,,,,,,,,,,,,,,,
 22:01:58.916,COM13,,-0.013,0.008,1.023,-5.554,3.601,89.172,0.22,-0.489,-138.587,-3711,900,-2918,33.17,,,,,,,,,,,,,,,
 22:01:58.948,COM13,,-0.062,0.007,1.007,-4.211,0.977,89.539,0.187,-0.461,-136.807,-3768,1049,-2982,33.15,,,,,,,,,,,,,,,
 22:01:58.954,COM13,,-0.062,0.137,0.991,-5.859,1.16,93.506,0.154,-0.439,-135.016,-3829,1140,-3061,33.17,,,,,,,,,,,,,,,
 22:01:58.984,COM13,,-0.019,0.036,1.017,-7.324,0.427,96.13,0.104,-0.445,-133.182,-3868,1206,-3105,33.17,,,,,,,,,,,,,,,
 22:01:58.989,COM13,,-0.072,-0.013,0.95,-6.226,1.709,98.022,0.055,-0.45,-131.287,-3921,1320,-3139,33.13,,,,,,,,,,,,,,,
 22:01:59.019,COM13,,-0.013,-0.01,1.001,-7.141,3.967,97.656,0,-0.45,-129.342,-4060,1381,-3192,33.13,,,,,,,,,,,,,,,
 22:01:59.051,COM13,,-0.066,-0.104,1.027,-6.836,2.014,90.332,-0.066,-0.412,-127.381,-3958,1482,-3222,33.16,,,,,,,,,,,,,,,
 22:01:59.055,COM13,,-0.064,-0.083,1,-3.54,0.427,87.646,-0.11,-0.374,-125.502,-3861,1539,-3262,33.17,,,,,,,,,,,,,,,
 22:01:59.086,COM13,,-0.008,0.008,0.996,-5.859,0.732,83.374,-0.154,-0.363,-123.717,-3920,1731,-3299,33.16,,,,,,,,,,,,,,,
 22:01:59.089,COM13,,-0.039,0.046,1.005,-1.526,-0.183,85.693,-0.176,-0.357,-122.009,-3867,1842,-3329,33.17,,,,,,,,,,,,,,,
 22:01:59.115,COM13,,-0.034,0.155,0.95,-7.996,1.648,92.529,-0.209,-0.368,-120.317,-4004,1832,-3414,33.15,,,,,,,,,,,,,,,
 22:01:59.150,COM13,,-0.032,-0.076,1.007,-6.958,3.418,90.332,-0.275,-0.368,-118.531,-3979,1956,-3443,33.17,,,,,,,,,,,,,,,
 22:01:59.153,COM13,,-0.049,0.025,0.979,-4.578,2.991,94.482,-0.313,-0.33,-116.702,-3884,2043,-3492,33.15,,,,,,,,,,,,,,,
 22:01:59.179,COM13,,-0.037,-0.048,0.994,-5.798,4.944,89.966,-0.341,-0.275,-114.851,-3911,2167,-3540,33.14,,,,,,,,,,,,,,,
 22:01:59.213,COM13,,-0.099,-0.016,1.037,-5.249,2.625,87.524,-0.379,-0.209,-113,-3897,2290,-3589,33.14,,,,,,,,,,,,,,,
 22:01:59.216,COM13,,-0.016,0.004,1.036,-4.517,0.122,89.111,-0.406,-0.143,-111.226,-3811,2331,-3620,33.18,,,,,,,,,,,,,,,
 22:01:59.246,COM13,,-0.056,0.016,0.993,-5.554,-2.747,88.562,-0.434,-0.121,-109.457,-3775,2467,-3665,33.18,,,,,,,,,,,,,,,
 22:01:59.249,COM13,,-0.05,-0.036,0.91,-6.592,1.892,86.365,-0.483,-0.148,-107.677,-3759,2546,-3704,33.16,,,,,,,,,,,,,,,
 22:01:59.274,COM13,,-0.014,0.034,1.022,-5.188,5.005,88.44,-0.533,-0.165,-105.925,-3735,2741,-3737,33.14,,,,,,,,,,,,,,,
 22:01:59.305,COM13,,-0.038,-0.081,1.01,-4.883,2.563,87.097,-0.555,-0.093,-104.178,-3700,2859,-3765,33.11,,,,,,,,,,,,,,,
 22:01:59.308,COM13,,-0.099,0.054,1.015,-4.211,1.282,86.487,-0.571,-0.027,-102.42,-3688,2885,-3751,33.16,,,,,,,,,,,,,,,
 22:01:59.364,COM13,,-0.022,-0.014,1.037,-4.822,-1.221,86.182,-0.588,0.005,-100.684,-3744,2970,-3781,33.15,,,,,,,,,,,,,,,
 22:01:59.366,COM13,,-0.067,-0.062,0.955,-4.639,-0.427,85.266,-0.61,-0.005,-98.954,-3695,3058,-3835,33.14,,,,,,,,,,,,,,,
 22:01:59.369,COM13,,-0.04,0.046,0.981,-5.127,1.77,83.984,-0.637,-0.022,-97.245,-3660,3179,-3863,33.14,,,,,,,,,,,,,,,
 22:01:59.397,COM13,,-0.006,0.042,1.012,-6.47,2.075,86.304,-0.676,0.005,-95.554,-3685,3292,-3909,33.17,,,,,,,,,,,,,,,
 22:01:59.428,COM13,,-0.06,-0.056,0.985,-3.662,1.282,87.097,-0.681,0.044,-93.84,-3596,3455,-3944,33.17,,,,,,,,,,,,,,,
 22:01:59.434,COM13,,-0.088,0.011,0.986,-7.263,2.075,85.449,-0.731,0.071,-92.098,-3667,3521,-3980,33.13,,,,,,,,,,,,,,,
 22:01:59.465,COM13,,-0.008,-0.036,0.998,-2.93,2.136,86.609,-0.731,0.11,-90.379,-3651,3658,-4018,33.17,,,,,,,,,,,,,,,
 22:01:59.468,COM13,,-0.054,0.076,1.049,-5.249,0.854,86.426,-0.742,0.159,-88.649,-3651,3715,-4064,33.16,,,,,,,,,,,,,,,
 22:01:59.499,COM13,,-0.088,-0.013,0.969,-5.493,-0.427,88.379,-0.758,0.181,-86.918,-3598,3812,-4086,33.16,,,,,,,,,,,,,,,
 22:01:59.528,COM13,,-0.043,-0.051,0.989,-6.042,-0.183,85.144,-0.791,0.181,-85.161,-3575,3942,-4123,33.15,,,,,,,,,,,,,,,
 22:01:59.536,COM13,,-0.019,0.065,0.979,-5.859,1.343,88.379,-0.824,0.187,-83.436,-3588,4073,-4165,33.17,,,,,,,,,,,,,,,
 22:01:59.565,COM13,,-0.06,-0.017,0.982,-4.456,3.54,89.783,-0.824,0.209,-81.683,-3564,4202,-4203,33.14,,,,,,,,,,,,,,,
 22:01:59.569,COM13,,-0.063,0.018,1.018,-6.226,2.197,88.562,-0.846,0.275,-79.893,-3538,4348,-4247,33.13,,,,,,,,,,,,,,,
 22:01:59.624,COM13,,-0.069,-0.034,0.999,-4.272,1.709,90.82,-0.846,0.33,-78.113,-3525,4480,-4280,33.19,,,,,,,,,,,,,,,
 22:01:59.628,COM13,,-0.053,0.083,1.015,-7.08,0.366,91.003,-0.873,0.374,-76.306,-3490,4619,-4333,33.16,,,,,,,,,,,,,,,
 22:01:59.630,COM13,,-0.091,-0.018,0.967,-7.996,0.549,90.759,-0.923,0.396,-74.482,-3500,4678,-4374,33.15,,,,,,,,,,,,,,,
 22:01:59.665,COM13,,-0.005,-0.011,1.027,-6.592,0.793,93.323,-0.956,0.417,-72.664,-3500,4813,-4449,33.13,,,,,,,,,,,,,,,
 22:01:59.668,COM13,,-0.107,0.03,0.99,-6.226,0.244,95.093,-0.972,0.445,-70.807,-3450,4910,-4512,33.15,,,,,,,,,,,,,,,
 22:01:59.696,COM13,,-0.06,-0.01,0.954,-8.179,2.319,92.59,-1.016,0.461,-68.912,-3402,4935,-4573,33.17,,,,,,,,,,,,,,,
 22:01:59.729,COM13,,-0.029,0.012,0.99,-5.249,3.662,96.985,-1.022,0.516,-67.044,-3367,5051,-4631,33.17,,,,,,,,,,,,,,,
 22:01:59.733,COM13,,-0.087,0.012,1.005,-9.033,4.028,95.215,-1.066,0.599,-65.127,-3345,5145,-4687,33.17,,,,,,,,,,,,,,,
 22:01:59.761,COM13,,-0.078,-0.018,1.013,-6.592,2.502,95.093,-1.088,0.687,-63.21,-3287,5275,-4758,33.2,,,,,,,,,,,,,,,
 22:01:59.781,COM13,,-0.063,-0.069,0.994,-7.263,2.319,95.032,-1.115,0.764,-61.304,-3321,5393,-4833,33.16,,,,,,,,,,,,,,,
 22:01:59.810,COM13,,-0.082,0.009,1.006,-5.981,0.854,93.567,-1.126,0.829,-59.398,-3316,5481,-4905,33.16,,,,,,,,,,,,,,,
 22:01:59.813,COM13,,-0.072,0.008,0.997,-6.348,-0.488,93.689,-1.137,0.873,-57.513,-3338,5641,-4973,33.15,,,,,,,,,,,,,,,
 22:01:59.843,COM13,,-0.079,-0.062,0.996,-5.249,1.404,94.482,-1.132,0.89,-55.64,-3272,5705,-5043,33.17,,,,,,,,,,,,,,,
 22:01:59.849,COM13,,-0.037,0.023,0.963,-5.859,1.953,94.238,-1.132,0.928,-53.751,-3217,5768,-5125,33.17,,,,,,,,,,,,,,,
 22:01:59.881,COM13,,-0.083,-0.021,0.985,-7.08,4.089,91.919,-1.148,0.989,-51.861,-3227,5891,-5221,33.13,,,,,,,,,,,,,,,
 22:01:59.914,COM13,,-0.089,0.015,1.024,-5.127,2.075,94.91,-1.143,1.077,-50.004,-3237,5938,-5297,33.15,,,,,,,,,,,,,,,
 22:01:59.917,COM13,,-0.101,-0.037,1.017,-5.676,0.732,94.604,-1.126,1.148,-48.12,-3220,6077,-5361,33.17,,,,,,,,,,,,,,,
 22:01:59.944,COM13,,-0.016,0.022,0.981,-6.348,0.366,93.567,-1.126,1.192,-46.219,-3218,6166,-5456,33.15,,,,,,,,,,,,,,,
 22:01:59.948,COM13,,-0.124,-0.013,0.965,-5.859,1.831,95.093,-1.115,1.219,-44.341,-3167,6355,-5571,33.16,,,,,,,,,,,,,,,
 22:01:59.977,COM13,,-0.07,-0.011,1.019,-5.92,2.502,94.91,-1.104,1.263,-42.44,-3111,6448,-5690,33.17,,,,,,,,,,,,,,,
 22:02:00.012,COM13,,-0.06,-0.017,1.009,-5.615,0.061,94.482,-1.088,1.335,-40.54,-3126,6482,-5784,33.18,,,,,,,,,,,,,,,
 22:02:00.015,COM13,,-0.091,0.005,0.967,-6.47,1.282,93.689,-1.082,1.368,-38.639,-3165,6603,-5873,33.2,,,,,,,,,,,,,,,
 22:02:00.041,COM13,,-0.08,-0.016,0.985,-5.371,2.686,94.91,-1.06,1.401,-36.76,-3167,6677,-5981,33.16,,,,,,,,,,,,,,,
 22:02:00.072,COM13,,-0.069,-0.019,1.009,-5.371,2.625,94.299,-1.038,1.467,-34.86,-3160,6782,-6113,33.18,,,,,,,,,,,,,,,
 22:02:00.077,COM13,,-0.093,-0.016,1.034,-6.409,0.244,92.468,-1.027,1.538,-32.97,-3154,6905,-6244,33.15,,,,,,,,,,,,,,,
 22:02:00.110,COM13,,-0.103,-0.012,0.97,-5.249,0,92.896,-1.005,1.571,-31.102,-3053,6946,-6397,33.15,,,,,,,,,,,,,,,
 22:02:00.112,COM13,,-0.054,-0.006,0.979,-5.188,1.648,92.59,-0.978,1.588,-29.246,-3071,7112,-6549,33.16,,,,,,,,,,,,,,,
 22:02:00.140,COM13,,-0.072,-0.039,1.001,-5.493,1.892,91.125,-0.956,1.626,-27.383,-3141,7190,-6691,33.16,,,,,,,,,,,,,,,
 22:02:00.172,COM13,,-0.092,-0.005,1.001,-3.113,2.014,91.125,-0.901,1.675,-25.549,-3156,7296,-6847,33.17,,,,,,,,,,,,,,,
 22:02:00.175,COM13,,-0.112,0.046,1.012,-4.639,0.732,92.529,-0.846,1.73,-23.719,-3178,7436,-6993,33.16,,,,,,,,,,,,,,,
 22:02:00.204,COM13,,-0.061,0.011,0.999,-5.554,-0.244,93.018,-0.813,1.758,-21.874,-3113,7477,-7188,33.17,,,,,,,,,,,,,,,
 22:02:00.210,COM13,,-0.055,0.009,0.964,-8.118,0.305,93.506,-0.818,1.774,-20.006,-3106,7645,-7362,33.14,,,,,,,,,,,,,,,
 22:02:00.237,COM13,,-0.097,-0.021,0.959,-6.348,3.357,93.018,-0.807,1.78,-18.133,-3081,7719,-7593,33.17,,,,,,,,,,,,,,,
 22:02:00.269,COM13,,-0.079,-0.013,1.006,-5.798,4.456,92.896,-0.78,1.84,-16.265,-3136,7787,-7806,33.14,,,,,,,,,,,,,,,
 22:02:00.275,COM13,,-0.101,0.001,1.02,-5.493,2.93,92.285,-0.747,1.928,-14.403,-3152,7927,-8014,33.16,,,,,,,,,,,,,,,
 22:02:00.291,COM13,,-0.102,-0.02,1.007,-5.737,0.61,91.248,-0.714,2,-12.546,-3199,7989,-8231,33.17,,,,,,,,,,,,,,,
 22:02:00.320,COM13,,-0.106,-0.017,1.012,-4.822,-0.732,90.942,-0.67,2.032,-10.712,-3178,8089,-8486,33.17,,,,,,,,,,,,,,,
 22:02:00.377,COM13,,-0.073,-0.014,0.986,-3.296,-0.427,90.515,-0.61,2.032,-8.882,-3152,8211,-8734,33.15,,,,,,,,,,,,,,,
 22:02:00.382,COM13,,-0.085,0.007,1.003,-4.883,-0.427,89.661,-0.56,2.027,-7.064,-3257,8273,-8965,33.18,,,,,,,,,,,,,,,
 22:02:00.385,COM13,,-0.053,0.015,0.968,-4.761,-0.061,88.501,-0.522,2.021,-5.262,-3251,8285,-9284,33.16,,,,,,,,,,,,,,,
 22:02:00.413,COM13,,-0.071,0.032,0.954,-4.822,3.113,91.125,-0.472,2.016,-3.477,-3324,8319,-9569,33.14,,,,,,,,,,,,,,,
 22:02:00.418,COM13,,-0.101,0.056,1.003,-6.47,4.578,92.773,-0.439,2.054,-1.664,-3352,8458,-9897,33.17,,,,,,,,,,,,,,,
 22:02:00.447,COM13,,-0.106,0,1.032,-6.348,2.502,93.323,-0.406,2.137,0.187,-3398,8525,-10257,33.17,,,,,,,,,,,,,,,
 22:02:00.450,COM13,,-0.103,0.049,0.988,-5.859,1.587,95.886,-0.357,2.186,2.06,-3518,8543,-10589,33.16,,,,,,,,,,,,,,,
 22:02:00.480,COM13,,-0.077,-0.019,0.981,-6.104,2.075,94.727,-0.313,2.219,3.972,-3664,8556,-10887,33.14,,,,,,,,,,,,,,,
 22:02:00.511,COM13,,-0.102,-0.078,1.022,-5.188,1.221,92.163,-0.269,2.252,5.872,-3757,8642,-11255,33.14,,,,,,,,,,,,,,,
 22:02:00.516,COM13,,-0.082,-0.009,1.004,-5.249,-0.61,88.501,-0.231,2.269,7.723,-3836,8777,-11703,33.17,,,,,,,,,,,,,,,
 22:02:00.546,COM13,,-0.088,-0.006,0.976,-5.249,0.854,86.426,-0.198,2.247,9.498,-3835,8863,-12146,33.17,,,,,,,,,,,,,,,
 22:02:00.549,COM13,,-0.087,-0.021,0.966,-0.732,2.136,87.769,-0.077,2.252,11.234,-3876,8768,-12583,33.17,,,,,,,,,,,,,,,
 22:02:00.579,COM13,,-0.085,0.141,1.032,-3.479,2.136,91.187,0.005,2.285,12.997,-4089,8707,-12959,33.17,,,,,,,,,,,,,,,
 22:02:00.609,COM13,,-0.087,0.088,1.006,-7.263,-0.671,92.651,0.033,2.307,14.826,-4150,8692,-13434,33.15,,,,,,,,,,,,,,,
 22:02:00.615,COM13,,-0.097,0.009,0.954,-7.385,0.549,96.741,0.06,2.274,16.688,-4192,8629,-13925,33.19,,,,,,,,,,,,,,,
 22:02:00.643,COM13,,-0.088,0.012,0.968,-7.813,3.296,96.008,0.077,2.263,18.633,-4353,8559,-14410,33.13,,,,,,,,,,,,,,,
 22:02:00.650,COM13,,-0.084,-0.045,0.998,-5.798,4.761,94.055,0.126,2.307,20.561,-4539,8502,-14900,33.16,,,,,,,,,,,,,,,
 22:02:00.681,COM13,,-0.075,-0.066,1.028,-4.7,2.93,90.942,0.181,2.384,22.451,-4674,8348,-15443,33.15,,,,,,,,,,,,,,,
 22:02:00.712,COM13,,-0.123,-0.009,0.995,-5.432,1.038,84.778,0.209,2.417,24.274,-4700,8237,-16065,33.19,,,,,,,,,,,,,,,
 22:02:00.719,COM13,,-0.124,-0.043,1.017,-1.343,0.854,85.022,0.313,2.411,25.977,-4721,8076,-16641,33.13,,,,,,,,,,,,,,,
 22:02:00.749,COM13,,-0.053,0.157,1.026,-1.038,-1.465,89.844,0.445,2.406,27.686,-4972,7907,-17134,33.14,,,,,,,,,,,,,,,
 22:02:00.752,COM13,,-0.063,0.083,0.969,-8.057,-2.502,89.783,0.439,2.351,29.487,-5177,7753,-17644,33.16,,,,,,,,,,,,,,,
 22:02:00.781,COM13,,-0.1,0.018,0.905,-5.92,2.38,92.59,0.489,2.269,31.289,-5197,7455,-18245,33.17,,,,,,,,,,,,,,,
 22:02:00.798,COM13,,-0.074,0.07,1.001,-6.592,5.554,95.825,0.533,2.28,33.151,-5307,7192,-18794,33.14,,,,,,,,,,,,,,,
 22:02:00.828,COM13,,-0.065,-0.02,1.005,-6.958,5.005,93.506,0.56,2.351,35.079,-5517,6877,-19350,33.16,,,,,,,,,,,,,,,
 22:02:00.832,COM13,,-0.097,-0.066,1.018,-3.723,2.869,91.736,0.643,2.411,36.958,-5627,6432,-19951,33.18,,,,,,,,,,,,,,,
 22:02:00.863,COM13,,-0.136,0.07,0.977,-4.639,3.357,89.783,0.703,2.428,38.798,-5875,6108,-20484,33.17,,,,,,,,,,,,,,,
 22:02:00.894,COM13,,-0.105,0.005,1.053,-5.31,1.648,89.355,0.753,2.455,40.605,-5942,5632,-21077,33.17,,,,,,,,,,,,,,,
 22:02:00.897,COM13,,-0.095,0.058,1.021,-3.784,-2.441,91.187,0.835,2.45,42.396,-6077,5092,-21614,33.17,,,,,,,,,,,,,,,
 22:02:00.926,COM13,,-0.073,0.063,0.979,-5.432,-3.418,91.797,0.884,2.357,44.231,-6220,4568,-22111,33.2,,,,,,,,,,,,,,,
 22:02:00.933,COM13,,-0.045,0.013,0.934,-5.371,0.366,91.98,0.934,2.247,46.071,-6265,3943,-22575,33.17,,,,,,,,,,,,,,,
 22:02:00.963,COM13,,-0.088,0.092,0.936,-5.676,5.127,93.689,0.983,2.208,47.917,-6470,3360,-23004,33.16,,,,,,,,,,,,,,,
 22:02:00.993,COM13,,-0.088,0.007,1.007,-6.958,7.507,95.52,1.016,2.258,49.801,-6612,2674,-23399,33.17,,,,,,,,,,,,,,,
 22:02:00.998,COM13,,-0.092,-0.02,1.051,-6.775,3.296,91.553,1.038,2.351,51.718,-6873,2062,-23767,33.18,,,,,,,,,,,,,,,
 22:02:01.027,COM13,,-0.115,-0.04,0.999,-6.165,1.587,88.562,1.06,2.362,53.558,-6905,1205,-24148,33.17,,,,,,,,,,,,,,,
 22:02:01.033,COM13,,-0.082,0.049,1.006,-0.732,0.671,89.294,1.187,2.346,55.338,-6962,391,-24420,33.12,,,,,,,,,,,,,,,
 22:02:01.061,COM13,,-0.094,0.097,1.012,-2.991,-0.488,90.393,1.28,2.307,57.129,-7066,-372,-24620,33.17,,,,,,,,,,,,,,,
 22:02:01.095,COM13,,-0.125,0.052,0.993,-5.615,-2.258,90.881,1.318,2.241,58.947,-6981,-1307,-24681,33.12,,,,,,,,,,,,,,,
 22:02:01.098,COM13,,-0.048,0.121,0.965,-7.019,-0.183,94.788,1.34,2.142,60.765,-7162,-2157,-24709,33.19,,,,,,,,,,,,,,,
 22:02:01.127,COM13,,-0.001,0.056,0.929,-9.338,3.174,94.666,1.324,2.076,62.666,-7184,-3051,-24634,33.13,,,,,,,,,,,,,,,
 22:02:01.133,COM13,,-0.106,-0.003,0.955,-10.376,8.179,94.299,1.28,2.071,64.572,-7307,-3969,-24534,33.17,,,,,,,,,,,,,,,
 22:02:01.161,COM13,,-0.141,-0.051,1.03,-6.042,8.423,93.323,1.318,2.17,66.467,-7335,-4894,-24391,33.19,,,,,,,,,,,,,,,
 22:02:01.193,COM13,,-0.1,0.046,1.083,-6.531,2.136,89.539,1.335,2.274,68.346,-7423,-5750,-24162,33.14,,,,,,,,,,,,,,,
 22:02:01.196,COM13,,-0.051,-0.004,1.043,-4.028,-3.845,90.149,1.395,2.258,70.142,-7399,-6728,-23782,33.19,,,,,,,,,,,,,,,
 22:02:01.226,COM13,,-0.121,0,0.916,-0.977,-1.343,88.379,1.511,2.12,71.949,-7376,-7560,-23302,33.17,,,,,,,,,,,,,,,
 22:02:01.231,COM13,,-0.058,0.101,0.974,-0.61,3.296,90.393,1.637,2.032,73.724,-7339,-8450,-22760,33.17,,,,,,,,,,,,,,,
 22:02:01.259,COM13,,-0.052,0.117,1.007,-7.019,2.808,90.698,1.648,2.032,75.536,-7405,-9098,-22229,33.17,,,,,,,,,,,,,,,
 22:02:01.294,COM13,,-0.09,-0.007,1.007,-5.798,1.587,92.041,1.681,2.016,77.36,-7334,-9956,-21486,33.12,,,,,,,,,,,,,,,
 22:02:01.297,COM13,,-0.068,0.127,0.935,-6.714,3.601,93.323,1.703,1.978,79.206,-7243,-10661,-20719,33.18,,,,,,,,,,,,,,,
 22:02:01.309,COM13,,-0.038,0.081,0.967,-11.108,7.08,93.933,1.642,1.972,81.079,-7218,-11268,-19953,33.17,,,,,,,,,,,,,,,
 22:02:01.341,COM13,,-0.125,-0.043,1.031,-8.606,7.08,93.384,1.631,2.032,82.969,-7166,-11852,-19079,33.18,,,,,,,,,,,,,,,
 22:02:01.376,COM13,,-0.109,-0.004,1.023,-6.165,3.479,91.125,1.653,2.098,84.847,-7106,-12383,-18218,33.15,,,,,,,,,,,,,,,
 22:02:01.380,COM13,,-0.084,-0.004,1.011,-6.287,0.732,87.524,1.664,2.098,86.677,-6949,-12869,-17225,33.17,,,,,,,,,,,,,,,
 22:02:01.407,COM13,,-0.106,-0.021,1.007,-3.54,0.061,86.426,1.714,2.043,88.434,-6732,-13242,-16133,33.17,,,,,,,,,,,,,,,
 22:02:01.411,COM13,,-0.071,0.042,1.055,2.747,-1.587,88.074,1.895,1.978,90.17,-6624,-13519,-15227,33.14,,,,,,,,,,,,,,,
 22:02:01.439,COM13,,-0.077,0.142,1.008,-0.854,-5.188,88.196,2.005,1.879,91.934,-6437,-13819,-14186,33.16,,,,,,,,,,,,,,,
 22:02:01.471,COM13,,-0.023,0.177,0.892,-7.019,-2.258,92.529,2.01,1.697,93.697,-6422,-13860,-13374,33.18,,,,,,,,,,,,,,,
 22:02:01.476,COM13,,-0.036,0.076,0.869,-11.841,6.226,93.628,1.928,1.571,95.548,-6138,-13956,-12259,33.2,,,,,,,,,,,,,,,
 22:02:01.505,COM13,,-0.072,-0.002,0.984,-12.146,13.489,94.91,1.84,1.609,97.432,-5989,-13942,-11245,33.17,,,,,,,,,,,,,,,
 22:02:01.512,COM13,,-0.12,0.002,1.104,-7.507,9.277,93.811,1.84,1.791,99.344,-5828,-13887,-10282,33.17,,,,,,,,,,,,,,,
 22:02:01.567,COM13,,-0.109,0.013,1.082,-5.615,0,92.285,1.873,1.89,101.234,-5638,-13768,-9402,33.16,,,,,,,,,,,,,,,
 22:02:01.573,COM13,,-0.098,-0.03,1.009,-4.578,-4.211,89.294,1.906,1.813,103.085,-5537,-13611,-8531,33.17,,,,,,,,,,,,,,,
 22:02:01.576,COM13,,-0.093,0.028,0.92,-1.953,-1.709,87.769,1.983,1.653,104.87,-5292,-13386,-7618,33.17,,,,,,,,,,,,,,,
 22:02:01.603,COM13,,-0.01,0.113,1.037,-3.296,-0.732,89.05,2.038,1.549,106.628,-5168,-13150,-6868,33.15,,,,,,,,,,,,,,,
 22:02:01.636,COM13,,-0.069,0.114,0.932,-5.798,0.305,91.492,2.054,1.456,108.413,-4915,-12840,-6083,33.16,,,,,,,,,,,,,,,
 22:02:01.640,COM13,,-0.063,0.031,0.97,-9.338,4.272,90.332,2,1.379,110.242,-4777,-12532,-5368,33.14,,,,,,,,,,,,,,,
 22:02:01.669,COM13,,-0.088,0.015,1.026,-8.545,5.859,91.614,1.989,1.379,112.055,-4628,-12130,-4803,33.17,,,,,,,,,,,,,,,
 22:02:01.673,COM13,,-0.105,-0.019,1.026,-5.493,2.319,88.196,1.967,1.417,113.912,-4492,-11774,-4204,33.14,,,,,,,,,,,,,,,
 22:02:01.702,COM13,,-0.079,0.085,1.029,-3.967,1.465,90.454,1.983,1.434,115.735,-4298,-11397,-3628,33.17,,,,,,,,,,,,,,,
 22:02:01.734,COM13,,-0.063,0.023,1.036,-5.066,-3.296,89.6,2.016,1.401,117.515,-4155,-11050,-3114,33.19,,,,,,,,,,,,,,,
 22:02:01.738,COM13,,-0.048,0.074,0.946,-4.7,-3.235,89.417,2.032,1.324,119.323,-4054,-10616,-2656,33.2,,,,,,,,,,,,,,,
 22:02:01.768,COM13,,-0.033,0.046,0.936,-6.042,2.441,90.698,2.049,1.181,121.113,-3836,-10161,-2206,33.15,,,,,,,,,,,,,,,
 22:02:01.771,COM13,,-0.061,0.072,0.916,-6.042,8.118,90.698,2.043,1.066,122.91,-3755,-9754,-1876,33.12,,,,,,,,,,,,,,,
 22:02:01.801,COM13,,-0.062,0.039,1.096,-6.897,6.958,90.454,2.038,1.055,124.728,-3568,-9343,-1501,33.15,,,,,,,,,,,,,,,
 22:02:01.817,COM13,,-0.096,0.068,1.046,-7.69,0.122,91.187,2.016,1.126,126.552,-3443,-8920,-1250,33.17,,,,,,,,,,,,,,,
 22:02:01.852,COM13,,-0.123,0,0.979,-5.676,-0.854,91.003,1.994,1.143,128.37,-3366,-8549,-996,33.17,,,,,,,,,,,,,,,
 22:02:01.855,COM13,,-0.021,0.025,1.021,-4.517,-1.587,89.722,2,1.06,130.193,-3193,-8195,-742,33.19,,,,,,,,,,,,,,,
 22:02:01.883,COM13,,-0.014,0.099,0.955,-5.127,-0.366,91.797,2.01,0.967,132.012,-3145,-7843,-571,33.16,,,,,,,,,,,,,,,
 22:02:01.913,COM13,,-0.081,0.061,0.968,-6.287,1.892,91.37,2.016,0.862,133.819,-3076,-7473,-467,33.16,,,,,,,,,,,,,,,
 22:02:01.918,COM13,,-0.014,0.025,0.952,-5.981,5.676,92.163,2,0.78,135.654,-2939,-7060,-305,33.17,,,,,,,,,,,,,,,
 22:02:01.947,COM13,,-0.09,0.074,1.005,-6.714,6.775,92.59,1.989,0.753,137.488,-2963,-6725,-276,33.16,,,,,,,,,,,,,,,
 22:02:01.957,COM13,,-0.09,0.048,1.076,-7.324,1.77,92.468,1.967,0.786,139.34,-2938,-6380,-200,33.16,,,,,,,,,,,,,,,
 22:02:01.989,COM13,,-0.057,0.019,1.002,-6.165,-1.709,92.957,1.939,0.813,141.202,-2861,-6074,-129,33.17,,,,,,,,,,,,,,,
 22:02:01.992,COM13,,-0.033,0.036,0.957,-5.188,0.183,93.018,1.928,0.747,143.053,-2819,-5729,-109,33.17,,,,,,,,,,,,,,,
 22:02:02.034,COM13,,-0.066,0.046,0.987,-5.432,2.075,91.736,1.928,0.643,144.915,-2775,-5451,-101,33.17,,,,,,,,,,,,,,,
 22:02:02.038,COM13,,-0.047,0.049,0.975,-6.775,3.54,91.919,1.912,0.577,146.772,-2720,-5189,-106,33.17,,,,,,,,,,,,,,,
 22:02:02.094,COM13,,-0.049,-0.004,1.017,-5.737,3.723,90.21,1.884,0.544,148.612,-2762,-4898,-128,33.15,,,,,,,,,,,,,,,
