sample_id,sweep_id,sweep_index,input_angle_rad,input_direction,time_s,jacobian_condition,eligibility
matlab_0096,matlab_sweep_01,54,1.5090522014502603,-1,1.6000000000000003,7.3877284716929363,eligible
matlab_0097,matlab_sweep_01,55,1.491598908930317,-1,1.6166666666666667,7.4707224277343611,eligible
matlab_0098,matlab_sweep_01,56,1.4741456164103737,-1,1.6333333333333335,7.5585351891651431,eligible
matlab_0099,matlab_sweep_01,57,1.4566923238904304,-1,1.6500000000000001,7.6513631847693127,eligible
matlab_0100,matlab_sweep_01,58,1.439239031370487,-1,1.6666666666666667,7.7494258427703873,eligible
matlab_0101,matlab_sweep_01,59,1.4217857388505437,-1,1.6833333333333336,7.8529676324165614,eligible
matlab_0102,matlab_sweep_01,60,1.4043324463306004,-1,1.7000000000000002,7.9622604273043427,eligible
matlab_0103,matlab_sweep_01,61,1.3868791538106571,-1,1.7166666666666668,8.0776062398880395,eligible
matlab_0104,matlab_sweep_01,62,1.3694258612907138,-1,1.7333333333333336,8.1993403869444901,eligible
matlab_0105,matlab_sweep_01,63,1.3519725687707704,-1,1.7500000000000002,8.3278351583964536,eligible
matlab_0106,matlab_sweep_01,64,1.3345192762508271,-1,1.7666666666666668,8.4635040774679187,eligible
matlab_0107,matlab_sweep_01,65,1.3170659837308838,-1,1.7833333333333334,8.6068068594662961,eligible
matlab_0108,matlab_sweep_01,66,1.2996126912109405,-1,1.8,8.7582552006272358,eligible
matlab_0109,matlab_sweep_01,67,1.2821593986909972,-1,1.8166666666666669,8.9184195588229453,eligible
matlab_0110,matlab_sweep_01,68,1.2647061061710541,-1,1.8333333333333335,9.0879371263992823,eligible
matlab_0111,matlab_sweep_01,69,1.2472528136511105,-1,1.8500000000000003,9.2675212444809514,eligible
matlab_0112,matlab_sweep_01,70,1.2297995211311672,-1,1.8666666666666669,9.4579725711671436,eligible
matlab_0113,matlab_sweep_01,71,1.2123462286112239,-1,1.8833333333333335,9.6601923977758286,eligible
matlab_0114,matlab_sweep_01,72,1.1948929360912806,-1,1.9000000000000004,9.875198614081885,eligible
matlab_0115,matlab_sweep_01,73,1.1774396435713372,-1,1.9166666666666667,10.104144964255958,eligible
matlab_0116,matlab_sweep_01,74,1.1599863510513941,-1,1.9333333333333336,10.348344422505059,eligible
matlab_0117,matlab_sweep_01,75,1.1425330585314506,-1,1.9500000000000002,10.60929776914891,eligible
matlab_0118,matlab_sweep_01,76,1.1250797660115073,-1,1.966666666666667,10.888728789867825,eligible
matlab_0119,matlab_sweep_01,77,1.107626473491564,-1,1.9833333333333336,11.188627990905738,eligible
matlab_0120,matlab_sweep_01,78,1.0901731809716209,-1,2,11.511307377152306,eligible
matlab_0121,matlab_sweep_01,79,1.0727198884516773,-1,2.0166666666666671,11.859469762708535,eligible
matlab_0122,matlab_sweep_01,80,1.055266595931734,-1,2.0333333333333332,12.23629740416929,eligible
matlab_0123,matlab_sweep_01,81,1.0378133034117907,-1,2.0500000000000003,12.645566667382939,eligible
matlab_0124,matlab_sweep_01,82,1.0203600108918474,-1,2.0666666666666669,13.091798280365973,eligible
matlab_0125,matlab_sweep_01,83,1.002906718371904,-1,2.0833333333333335,13.580457011424386,eligible
matlab_0126,matlab_sweep_01,84,0.98545342585196061,-1,2.1000000000000001,14.118221214002016,eligible
matlab_0127,matlab_sweep_01,85,0.9680001333320174,-1,2.1166666666666671,14.713353089768853,eligible
matlab_0128,matlab_sweep_01,86,0.95054684081207419,-1,2.1333333333333337,15.376217366979771,eligible
matlab_0129,matlab_sweep_01,87,0.93309354829213076,-1,2.1499999999999999,16.12002415751774,eligible
matlab_0130,matlab_sweep_01,88,0.91564025577218744,-1,2.166666666666667,16.961920085051226,eligible
matlab_0131,matlab_sweep_01,89,0.89818696325224412,-1,2.1833333333333336,17.924638184636958,eligible
matlab_0132,matlab_sweep_01,90,0.8807336707323008,-1,2.2000000000000002,19.039078395358107,eligible
matlab_0133,matlab_sweep_01,91,0.86328037821235737,-1,2.2166666666666668,20.348507217001323,eligible
matlab_0134,matlab_sweep_01,92,0.84582708569241416,-1,2.2333333333333338,21.915725162310313,eligible
matlab_0135,matlab_sweep_01,93,0.82837379317247084,-1,2.25,23.836028007867597,eligible
matlab_0136,matlab_sweep_01,94,0.81092050065252752,-1,2.2666666666666671,26.262397575983716,eligible
matlab_0137,matlab_sweep_01,95,0.7934672081325842,-1,2.2833333333333337,29.459209119482246,eligible
matlab_0138,matlab_sweep_01,96,0.77601391561264099,-1,2.2999999999999998,33.931822124968619,eligible
matlab_0139,matlab_sweep_01,97,0.75856062309269767,-1,2.3166666666666669,40.799319936209599,eligible
matlab_0140,matlab_sweep_01,98,0.74110733057275424,-1,2.3333333333333335,53.206472692703649,eligible
matlab_0141,matlab_sweep_01,99,0.72365403805281081,-1,2.3500000000000001,85.440253722383702,eligible
matlab_0142,matlab_sweep_02,0,0.72365403805281081,1,2.3666666666666667,85.440253722383702,eligible
matlab_0143,matlab_sweep_02,1,0.74110733057275424,1,2.3833333333333337,53.206472692703649,eligible
matlab_0144,matlab_sweep_02,2,0.75856062309269767,1,2.4000000000000004,40.799319936209599,eligible
matlab_0145,matlab_sweep_02,3,0.77601391561264099,1,2.416666666666667,33.931822124968619,eligible
matlab_0146,matlab_sweep_02,4,0.7934672081325842,1,2.4333333333333336,29.459209119482246,eligible
matlab_0147,matlab_sweep_02,5,0.81092050065252752,1,2.4500000000000002,26.262397575983716,eligible
matlab_0148,matlab_sweep_02,6,0.82837379317247084,1,2.4666666666666668,23.836028007867597,eligible
matlab_0149,matlab_sweep_02,7,0.84582708569241416,1,2.4833333333333334,21.915725162310313,eligible
matlab_0150,matlab_sweep_02,8,0.86328037821235737,1,2.5000000000000004,20.348507217001323,eligible
matlab_0151,matlab_sweep_02,9,0.8807336707323008,1,2.5166666666666666,19.039078395358107,eligible
matlab_0152,matlab_sweep_02,10,0.89818696325224412,1,2.5333333333333337,17.924638184636958,eligible
matlab_0153,matlab_sweep_02,11,0.91564025577218744,1,2.5500000000000003,16.961920085051226,eligible
matlab_0154,matlab_sweep_02,12,0.93309354829213076,1,2.5666666666666669,16.12002415751774,eligible
matlab_0155,matlab_sweep_02,13,0.95054684081207419,1,2.5833333333333335,15.376217366979771,eligible
matlab_0156,matlab_sweep_02,14,0.9680001333320174,1,2.6000000000000001,14.713353089768853,eligible
matlab_0157,matlab_sweep_02,15,0.98545342585196061,1,2.6166666666666671,14.118221214002016,eligible
matlab_0158,matlab_sweep_02,16,1.002906718371904,1,2.6333333333333333,13.580457011424386,eligible
matlab_0159,matlab_sweep_02,17,1.0203600108918474,1,2.6500000000000004,13.091798280365973,eligible
matlab_0160,matlab_sweep_02,18,1.0378133034117907,1,2.666666666666667,12.645566667382939,eligible
matlab_0161,matlab_sweep_02,19,1.055266595931734,1,2.6833333333333336,12.23629740416929,eligible
matlab_0162,matlab_sweep_02,20,1.0727198884516773,1,2.7000000000000002,11.859469762708535,eligible
matlab_0163,matlab_sweep_02,21,1.0901731809716209,1,2.7166666666666672,11.511307377152306,eligible
matlab_0164,matlab_sweep_02,22,1.107626473491564,1,2.7333333333333334,11.188627990905738,eligible
matlab_0165,matlab_sweep_02,23,1.1250797660115073,1,2.75,10.888728789867825,eligible
matlab_0166,matlab_sweep_02,24,1.1425330585314506,1,2.7666666666666671,10.60929776914891,eligible
matlab_0167,matlab_sweep_02,25,1.1599863510513941,1,2.7833333333333332,10.348344422505059,eligible
matlab_0168,matlab_sweep_02,26,1.1774396435713372,1,2.8000000000000003,10.104144964255958,eligible
matlab_0169,matlab_sweep_02,27,1.1948929360912806,1,2.8166666666666669,9.875198614081885,eligible
matlab_0170,matlab_sweep_02,28,1.2123462286112239,1,2.8333333333333339,9.6601923977758286,eligible
matlab_0171,matlab_sweep_02,29,1.2297995211311672,1,2.8500000000000001,9.4579725711671436,eligible
matlab_0172,matlab_sweep_02,30,1.2472528136511105,1,2.8666666666666671,9.2675212444809514,eligible
matlab_0173,matlab_sweep_02,31,1.2647061061710541,1,2.8833333333333337,9.0879371263992823,eligible
matlab_0174,matlab_sweep_02,32,1.2821593986909972,1,2.8999999999999999,8.9184195588229453,eligible
matlab_0175,matlab_sweep_02,33,1.2996126912109405,1,2.916666666666667,8.7582552006272358,eligible
matlab_0176,matlab_sweep_02,34,1.3170659837308838,1,2.9333333333333336,8.6068068594662961,eligible
matlab_0177,matlab_sweep_02,35,1.3345192762508271,1,2.9500000000000002,8.4635040774679187,eligible
matlab_0178,matlab_sweep_02,36,1.3519725687707704,1,2.9666666666666668,8.3278351583964536,eligible
matlab_0179,matlab_sweep_02,37,1.3694258612907138,1,2.9833333333333338,8.1993403869444901,eligible
matlab_0180,matlab_sweep_02,38,1.3868791538106571,1,3,8.0776062398880395,eligible
matlab_0181,matlab_sweep_02,39,1.4043324463306004,1,3.0166666666666671,7.9622604273043427,eligible
matlab_0182,matlab_sweep_02,40,1.4217857388505437,1,3.0333333333333337,7.8529676324165614,eligible
matlab_0183,matlab_sweep_02,41,1.439239031370487,1,3.0500000000000003,7.7494258427703873,eligible
