sample_id,sweep_id,sweep_index,input_angle_rad,input_direction,time_s,jacobian_condition,eligibility
motiongen_0245,motiongen_sweep_00,245,4.4089999999999998,1,4.0830000000000002,0,eligible
motiongen_0246,motiongen_sweep_00,246,4.4269999999999996,1,4.0999999999999996,0,eligible
motiongen_0247,motiongen_sweep_00,247,4.4450000000000003,1,4.117,0,eligible
motiongen_0248,motiongen_sweep_00,248,4.4630000000000001,1,4.133,0,eligible
motiongen_0249,motiongen_sweep_00,249,4.4809999999999999,1,4.1500000000000004,0,eligible
motiongen_0250,motiongen_sweep_00,250,4.4989999999999997,1,4.1669999999999998,0,eligible
motiongen_0251,motiongen_sweep_00,251,4.5170000000000003,1,4.1829999999999998,0,eligible
motiongen_0252,motiongen_sweep_00,252,4.5350000000000001,1,4.2000000000000002,0,eligible
motiongen_0253,motiongen_sweep_00,253,4.5529999999999999,1,4.2169999999999996,0,eligible
motiongen_0254,motiongen_sweep_00,254,4.5709999999999997,1,4.2329999999999997,0,eligible
motiongen_0255,motiongen_sweep_00,255,4.5890000000000004,1,4.25,0,eligible
motiongen_0256,motiongen_sweep_00,256,4.6070000000000002,1,4.2670000000000003,0,eligible
motiongen_0257,motiongen_sweep_00,257,4.625,1,4.2830000000000004,0,eligible
motiongen_0258,motiongen_sweep_00,258,4.6429999999999998,1,4.2999999999999998,0,eligible
motiongen_0259,motiongen_sweep_00,259,4.6609999999999996,1,4.3170000000000002,0,eligible
motiongen_0260,motiongen_sweep_00,260,4.6790000000000003,1,4.3330000000000002,0,eligible
motiongen_0261,motiongen_sweep_00,261,4.6970000000000001,1,4.3499999999999996,0,eligible
motiongen_0262,motiongen_sweep_00,262,4.7149999999999999,1,4.367,0,eligible
motiongen_0263,motiongen_sweep_00,263,4.7329999999999997,1,4.383,0,eligible
motiongen_0264,motiongen_sweep_00,264,4.7510000000000003,1,4.4000000000000004,0,eligible
motiongen_0265,motiongen_sweep_00,265,4.7690000000000001,1,4.4169999999999998,0,eligible
motiongen_0266,motiongen_sweep_00,266,4.7859999999999996,1,4.4329999999999998,0,eligible
motiongen_0267,motiongen_sweep_00,267,4.8040000000000003,1,4.4500000000000002,0,eligible
motiongen_0268,motiongen_sweep_00,268,4.8220000000000001,1,4.4669999999999996,0,eligible
motiongen_0269,motiongen_sweep_00,269,4.8399999999999999,1,4.4829999999999997,0,eligible
motiongen_0270,motiongen_sweep_00,270,4.8579999999999997,1,4.5,0,eligible
motiongen_0271,motiongen_sweep_00,271,4.8760000000000003,1,4.5170000000000003,0,eligible
motiongen_0272,motiongen_sweep_00,272,4.8940000000000001,1,4.5330000000000004,0,eligible
motiongen_0273,motiongen_sweep_00,273,4.9119999999999999,1,4.5499999999999998,0,eligible
motiongen_0274,motiongen_sweep_00,274,4.9299999999999997,1,4.5670000000000002,0,eligible
motiongen_0275,motiongen_sweep_00,275,4.9480000000000004,1,4.5830000000000002,0,eligible
motiongen_0276,motiongen_sweep_00,276,4.9660000000000002,1,4.5999999999999996,0,eligible
motiongen_0277,motiongen_sweep_00,277,4.984,1,4.617,0,eligible
motiongen_0278,motiongen_sweep_00,278,5.0019999999999998,1,4.633,0,eligible
