sample_id,fx,fy
matlab_0095,14.162318496337603,-88.601688244661403
matlab_0096,12.03831538236882,-89.095590666428933
matlab_0097,9.8562045930506414,-89.647487378223801
matlab_0098,7.606605793519611,-90.262561748126771
matlab_0099,5.2790789289760758,-90.946811946723315
matlab_0100,2.8619250566736287,-91.707146470431397
matlab_0101,0.34195334739695199,-92.551497831229966
matlab_0102,-2.2957934935224191,-93.488957647077527
matlab_0103,-5.0683649707741854,-94.529937127388862
matlab_0104,-7.9952916505581664,-95.686357892914515
matlab_0105,-11.099052098150759,-96.971879252874999
matlab_0106,-14.405636816987904,-98.402169554612499
matlab_0107,-17.945233234277406,-99.995231115470958
matlab_0108,-21.753062504878098,-101.77179066722216
matlab_0109,-25.870407786478733,-103.75577035676918
matlab_0110,-30.345885451122133,-105.97485837862523
matlab_0111,-35.237026531015161,-108.46120357236791
matlab_0112,-40.612257096530904,-111.25226522494681
matlab_0113,-46.553395446467427,-114.39185846018542
matlab_0114,-53.158824163019489,-117.93144779754672
matlab_0115,-60.547550946105297,-121.93175788018952
matlab_0116,-68.864450663156617,-126.46479266598851
matlab_0117,-78.287092702983387,-131.61638493599645
matlab_0118,-89.034718461946511,-137.48944029245538
matlab_0119,-101.38016829824814,-144.20809904581071
matlab_0120,-115.6659043645347,-151.92312323219554
matlab_0121,-132.3257974373667,-160.81893613432544
matlab_0122,-151.91514338825911,-171.12291603858802
matlab_0123,-175.15261666003912,-183.11780252187057
matlab_0124,-202.9798405506582,-197.15845661748483
matlab_0125,-236.64745694799674,-213.69479702813388
matlab_0126,-277.84190662411129,-233.3036296864216
matlab_0127,-328.87623764053797,-256.73349112903293
matlab_0128,-392.98429636985128,-284.96886426169056
matlab_0129,-474.78686487431759,-319.32375676761666
matlab_0130,-581.05357514919922,-361.58061813622663
matlab_0131,-721.99364781843576,-414.20054885333542
matlab_0132,-913.53543097822785,-480.64739512769177
matlab_0133,-1181.5546267978377,-565.895328203644
matlab_0134,-1570.191376494726,-677.2286661076771
matlab_0135,-2159.4257780166045,-825.4743284925612
