matlab_sample_id,matlab_sweep_id,matlab_sweep_index,input_angle_rad,input_direction,jacobian_condition,eligibility,pmks_sample_id,status,reason
matlab_0149,matlab_sweep_00,149,2.6005405854715464,1,1.637702002524223,eligible,pmks_positive_0149,matched,
matlab_0150,matlab_sweep_00,150,2.6179938779914895,1,1.6455574043054952,eligible,pmks_positive_0150,matched,
matlab_0151,matlab_sweep_00,151,2.6354471705114326,1,1.65328513390461,eligible,pmks_positive_0151,matched,
matlab_0152,matlab_sweep_00,152,2.6529004630313757,1,1.6608744016901722,eligible,pmks_positive_0152,matched,
matlab_0153,matlab_sweep_00,153,2.6703537555513188,1,1.6683144862202521,eligible,pmks_positive_0153,matched,
matlab_0154,matlab_sweep_00,154,2.6878070480712619,1,1.6755947493972372,eligible,pmks_positive_0154,matched,
matlab_0155,matlab_sweep_00,155,2.705260340591205,1,1.6827046531473626,eligible,pmks_positive_0155,matched,
matlab_0156,matlab_sweep_00,156,2.7227136331111481,1,1.6896337775404984,eligible,pmks_positive_0156,matched,
matlab_0157,matlab_sweep_00,157,2.7401669256310912,1,1.6963718402536401,eligible,pmks_positive_0157,matched,
matlab_0158,matlab_sweep_00,158,2.7576202181510343,1,1.7029087172693353,eligible,pmks_positive_0158,matched,
matlab_0159,matlab_sweep_00,159,2.7750735106709774,1,1.7092344646881721,eligible,pmks_positive_0159,matched,
matlab_0160,matlab_sweep_00,160,2.7925268031909205,1,1.7153393415226283,eligible,pmks_positive_0160,matched,
matlab_0161,matlab_sweep_00,161,2.8099800957108636,1,1.7212138333281064,eligible,pmks_positive_0161,matched,
matlab_0162,matlab_sweep_00,162,2.8274333882308067,1,1.7268486765161672,eligible,pmks_positive_0162,matched,
matlab_0163,matlab_sweep_00,163,2.8448866807507498,1,1.7322348831849173,eligible,pmks_positive_0163,matched,
matlab_0164,matlab_sweep_00,164,2.8623399732706929,1,1.7373637662924122,eligible,pmks_positive_0164,matched,
matlab_0165,matlab_sweep_00,165,2.879793265790636,1,1.7422269649910438,eligible,pmks_positive_0165,matched,
matlab_0166,matlab_sweep_00,166,2.8972465583105791,1,1.7468164699344022,eligible,pmks_positive_0166,matched,
matlab_0167,matlab_sweep_00,167,2.9146998508305222,1,1.7511246483630469,eligible,pmks_positive_0167,matched,
matlab_0168,matlab_sweep_00,168,2.9321531433504653,1,1.7551442687724634,eligible,pmks_positive_0168,matched,
matlab_0169,matlab_sweep_00,169,2.9496064358704084,1,1.7588685249651033,eligible,pmks_positive_0169,matched,
matlab_0170,matlab_sweep_00,170,2.9670597283903515,1,1.7622910592889973,eligible,pmks_positive_0170,matched,
matlab_0171,matlab_sweep_00,171,2.9845130209102946,1,1.7654059848682633,eligible,pmks_positive_0171,matched,
matlab_0172,matlab_sweep_00,172,3.0019663134302377,1,1.7682079066356884,eligible,pmks_positive_0172,matched,
matlab_0173,matlab_sweep_00,173,3.0194196059501808,1,1.7706919409846982,eligible,pmks_positive_0173,matched,
matlab_0174,matlab_sweep_00,174,3.0368728984701239,1,1.7728537338674037,eligible,pmks_positive_0174,matched,
matlab_0175,matlab_sweep_00,175,3.054326190990067,1,1.7746894771767621,eligible,pmks_positive_0175,matched,
matlab_0176,matlab_sweep_00,176,3.0717794835100101,1,1.7761959232645563,eligible,pmks_positive_0176,matched,
matlab_0177,matlab_sweep_00,177,3.0892327760299532,1,1.7773703974622077,eligible,pmks_positive_0177,matched,
matlab_0178,matlab_sweep_00,178,3.1066860685498963,1,1.7782108084887893,eligible,pmks_positive_0178,matched,
matlab_0179,matlab_sweep_00,179,3.1241393610698394,1,1.7787156566492672,eligible,pmks_positive_0179,matched,
matlab_0180,matlab_sweep_00,180,3.1415926535897825,1,1.778884039746208,eligible,pmks_positive_0180,matched,
matlab_0181,matlab_sweep_00,181,3.1590459461097251,1,1.7787156566492679,eligible,pmks_positive_0181,matched,
matlab_0182,matlab_sweep_00,182,3.1764992386296682,1,1.7782108084887895,eligible,pmks_positive_0182,matched,
matlab_0183,matlab_sweep_00,183,3.1939525311496113,1,1.777370397462209,eligible,pmks_positive_0183,matched,
matlab_0184,matlab_sweep_00,184,3.2114058236695544,1,1.7761959232645572,eligible,pmks_positive_0184,matched,
matlab_0185,matlab_sweep_00,185,3.2288591161894975,1,1.7746894771767658,eligible,pmks_positive_0185,matched,
matlab_0186,matlab_sweep_00,186,3.2463124087094406,1,1.7728537338674055,eligible,pmks_positive_0186,matched,
matlab_0187,matlab_sweep_00,187,3.2637657012293837,1,1.7706919409847015,eligible,pmks_positive_0187,matched,
matlab_0188,matlab_sweep_00,188,3.2812189937493268,1,1.7682079066356917,eligible,pmks_positive_0188,matched,
matlab_0189,matlab_sweep_00,189,3.2986722862692703,1,1.7654059848682679,eligible,pmks_positive_0189,matched,
