Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 12:21:26.358,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:21.320, 0.441, -0.022, -0.787, 0.549, -66.528, -0.244, -178.27, -45.209, -83.051, 0.000, 0.000, -3211.264, 25, -0.32822, -0.65445, 0.54291, -0.41122,
 12:21:26.373,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:40.980, 0.368, 0.017, 1.232, 0.427, -34.485, 0, 0.868, -19.243, 35.173, 0.000, 0.000, -3211.264, 25.12, 0.93799, 0.0603, -0.16525, 0.29858,
 12:21:26.373,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:40.980, 0.418, 0.017, 1.252, 0.244, -39.612, 0, 0.89, -20.945, 35.14, 0.000, 0.000, -3211.264, 25.12, 0.93799, 0.0603, -0.16525, 0.29858,
 12:21:26.432,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.340, 0.413, 0.017, 1.265, 0, -37.415, 0.305, 0.901, -22.654, 35.118, 0.000, 0.000, -3211.264, 25.12, 0.93799, 0.0603, -0.16525, 0.29858,
 12:21:26.477,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:21.320, 0.416, -0.022, -0.788, 0.549, -63.477, -0.244, -178.314, -41.781, -83.43, 0.000, 0.000, -3211.264, 25, -0.2207, -0.70261, 0.62137, -0.26721,
 12:21:26.477,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:21.320, 0.409, -0.025, -0.85, 0.488, -57.068, -0.183, -178.33, -38.644, -83.82, 0.000, 0.000, -3211.264, 25, -0.2207, -0.70261, 0.62137, -0.26721,
 12:21:26.507,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:21.680, 0.31, -0.026, -0.889, 0.488, -61.157, -0.244, -178.347, -35.53, -84.199, 0.000, 0.000, -3211.264, 25, -0.2207, -0.70261, 0.62137, -0.26721,
 12:21:26.522,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.340, 0.419, 0.012, 1.273, 0.488, -35.461, 0.122, 0.906, -24.208, 35.107, 0.000, 0.000, -3211.264, 25.12, 0.93799, 0.0603, -0.16525, 0.29858,
 12:21:26.553,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.340, 0.518, 0.021, 1.275, 0.549, -39.429, 0.061, 0.945, -25.845, 35.079, 0.000, 0.000, -3211.264, 25.12, 0.93799, 0.0603, -0.16525, 0.29858,
 12:21:26.584,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.340, 0.545, 0.02, 1.295, 0.61, -41.382, 0, 0.983, -27.658, 35.041, 0.000, 0.000, -3211.264, 25.12, 0.93799, 0.0603, -0.16525, 0.29858,
 12:21:26.597,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:21.680, 0.25, -0.025, -0.885, 0.549, -66.162, -0.183, -178.363, -32.113, -84.551, 0.000, 0.000, -3211.264, 25, -0.2207, -0.70261, 0.62137, -0.26721,
 12:21:26.627,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:21.680, 0.235, -0.026, -0.892, 0.427, -61.035, -0.183, -178.369, -28.757, -84.902, 0.000, 0.000, -3211.264, 25, -0.2207, -0.70261, 0.62137, -0.26721,
 12:21:26.674,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.340, 0.536, 0.017, 1.304, 0.549, -36.438, 0.122, 1.016, -29.268, 35.008, 0.000, 0.000, -3211.264, 25.12, 0.93799, 0.0603, -0.16525, 0.29858,
 12:21:26.703,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.340, 0.611, 0.017, 1.304, 0.61, -37.659, 0.061, 1.049, -30.778, 34.98, 0.000, 0.000, -3211.264, 25.12, 0.9184, 0.08862, -0.25165, 0.29196,
 12:21:26.750,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:21.680, 0.202, -0.025, -0.951, 0.427, -58.716, -0.183, -178.363, -25.653, -85.248, 0.000, 0.000, -3211.264, 25, -0.2207, -0.70261, 0.62137, -0.26721,
 12:21:26.750,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:21.680, 0.089, -0.027, -0.966, 0.549, -64.392, -0.305, -178.363, -22.407, -85.573, 0.000, 0.000, -3211.264, 25, -0.2207, -0.70261, 0.62137, -0.26721,
 12:21:26.750,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:21.680, 0.056, -0.028, -0.943, 0.488, -63.782, -0.244, -178.352, -18.962, -85.88, 0.000, 0.000, -3211.264, 25, -0.2207, -0.70261, 0.62137, -0.26721,
 12:21:26.793,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.340, 0.667, 0.021, 1.313, 0.61, -41.199, 0.061, 1.088, -32.443, 34.942, 0.000, 0.000, -3211.264, 25.12, 0.9184, 0.08862, -0.25165, 0.29196,
 12:21:26.793,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.340, 0.665, 0.02, 1.322, 0.61, -37.781, 0, 1.132, -34.091, 34.904, 0.000, 0.000, -3211.264, 25.12, 0.9184, 0.08862, -0.25165, 0.29196,
 12:21:26.823,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.695, 0.675, 0.019, 1.322, 0.61, -33.813, 0, 1.17, -35.519, 34.871, 0.000, 0.000, -3211.264, 25.12, 0.9184, 0.08862, -0.25165, 0.29196,
 12:21:26.839,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:21.680, 0.037, -0.029, -0.959, 0.427, -58.289, -0.122, -178.336, -15.765, -86.182, 0.000, 0.000, -3211.264, 25, -0.2207, -0.70261, 0.62137, -0.26721,
 12:21:26.899,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:21.680, -0.032, -0.027, -1.003, 0.488, -61.584, -0.244, -178.314, -12.64, -86.479, 0.000, 0.000, -3211.264, 25, -0.07083, -0.72488, 0.67831, -0.09637,
 12:21:26.913,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.695, 0.762, 0.016, 1.321, 0.488, -35.706, 0, 1.208, -36.92, 34.832, 0.000, 0.000, -3211.264, 25.12, 0.9184, 0.08862, -0.25165, 0.29196,
 12:21:26.943,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.695, 0.781, 0.019, 1.33, 0.61, -33.936, 0.061, 1.252, -38.364, 34.788, 0.000, 0.000, -3211.264, 25.12, 0.9184, 0.08862, -0.25165, 0.29196,
 12:21:26.957,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.125, -0.134, -0.028, -0.986, 0.488, -66.101, -0.244, -178.297, -9.245, -86.748, 0.000, 0.000, -3211.264, 25, -0.07083, -0.72488, 0.67831, -0.09637,
 12:21:26.957,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.125, -0.135, -0.028, -0.965, 0.488, -59.631, -0.244, -178.27, -5.911, -87.006, 0.000, 0.000, -3211.264, 25, -0.07083, -0.72488, 0.67831, -0.09637,
 12:21:27.002,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.695, 0.776, 0.021, 1.332, 0.488, -28.931, 0, 1.291, -39.589, 34.755, 0.000, 0.000, -3211.264, 25.12, 0.9184, 0.08862, -0.25165, 0.29196,
 12:21:27.048,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.125, -0.186, -0.03, -0.994, 0.427, -57.251, -0.183, -178.237, -2.834, -87.264, 0.000, 0.000, -3211.264, 25, -0.07083, -0.72488, 0.67831, -0.09637,
 12:21:27.077,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.125, -0.277, -0.031, -0.992, 0.488, -65.125, -0.244, -178.198, 0.412, -87.501, 0.000, 0.000, -3211.264, 25, -0.07083, -0.72488, 0.67831, -0.09637,
 12:21:27.092,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.695, 0.817, 0.022, 1.326, 0.488, -27.649, 0, 1.324, -40.622, 34.722, 0.000, 0.000, -3211.264, 25.12, 0.9184, 0.08862, -0.25165, 0.29196,
 12:21:27.122,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.695, 0.856, 0.022, 1.329, 0.427, -27.649, 0, 1.362, -41.66, 34.684, 0.000, 0.000, -3211.264, 25.12, 0.9184, 0.08862, -0.25165, 0.29196,
 12:21:27.153,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.695, 0.844, 0.018, 1.331, 0.366, -21.301, 0, 1.39, -42.545, 34.651, 0.000, 0.000, -3211.264, 25.12, 0.88794, 0.11905, -0.34348, 0.28165,
 12:21:27.167,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.125, -0.317, -0.029, -0.953, 0.488, -63.721, -0.183, -178.16, 3.801, -87.72, 0.000, 0.000, -3211.264, 25, -0.07083, -0.72488, 0.67831, -0.09637,
 12:21:27.167,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.125, -0.328, -0.029, -0.965, 0.427, -56.885, -0.183, -178.116, 6.905, -87.94, 0.000, 0.000, -3211.264, 25, -0.07083, -0.72488, 0.67831, -0.09637,
 12:21:27.182,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:41.695, 0.872, 0.021, 1.327, 0.366, -18.616, 0, 1.417, -43.182, 34.629, 0.000, 0.000, -3211.264, 25.12, 0.88794, 0.11905, -0.34348, 0.28165,
 12:21:27.242,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.145, 0.9, 0.024, 1.326, 0.366, -17.517, 0, 1.439, -43.742, 34.607, 0.000, 0.000, -3211.264, 25.12, 0.88794, 0.11905, -0.34348, 0.28165,
 12:21:27.257,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.125, -0.438, -0.031, -0.975, 0.427, -61.218, -0.305, -178.066, 10.025, -88.143, 0.000, 0.000, -3211.264, 25, -0.07083, -0.72488, 0.67831, -0.09637,
 12:21:27.287,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.125, -0.472, -0.031, -0.916, 0.488, -64.026, -0.305, -178.006, 13.392, -88.314, 0.000, 0.000, -3211.264, 25, 0.10724, -0.70819, 0.6925, 0.08521,
 12:21:27.302,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.145, 0.898, 0.025, 1.328, 0.305, -14.16, 0, 1.456, -44.193, 34.585, 0.000, 0.000, -3211.264, 25.12, 0.88794, 0.11905, -0.34348, 0.28165,
 12:21:27.347,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.125, -0.498, -0.031, -0.91, 0.549, -59.204, -0.061, -177.94, 16.589, -88.489, 0.000, 0.000, -3211.264, 25, 0.10724, -0.70819, 0.6925, 0.08521,
 12:21:27.377,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.545, -0.56, -0.032, -0.909, 0.427, -61.829, -0.183, -177.869, 19.72, -88.66, 0.000, 0.000, -3211.264, 25, 0.10724, -0.70819, 0.6925, 0.08521,
 12:21:27.393,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.145, 0.902, 0.022, 1.324, 0.122, -9.766, 0, 1.467, -44.434, 34.574, 0.000, 0.000, -3211.264, 25.12, 0.88794, 0.11905, -0.34348, 0.28165,
 12:21:27.395,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.145, 0.912, 0.02, 1.324, 0.122, -7.996, 0, 1.467, -44.55, 34.568, 0.000, 0.000, -3211.264, 25.12, 0.88794, 0.11905, -0.34348, 0.28165,
 12:21:27.423,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.145, 0.91, 0.021, 1.323, 0.122, -4.15, 0, 1.467, -44.539, 34.563, 0.000, 0.000, -3211.264, 25.12, 0.88794, 0.11905, -0.34348, 0.28165,
 12:21:27.437,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.545, -0.625, -0.031, -0.873, 0.366, -64.575, -0.366, -177.792, 23.033, -88.792, 0.000, 0.000, -3211.264, 25, 0.10724, -0.70819, 0.6925, 0.08521,
 12:21:27.498,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.545, -0.648, -0.03, -0.835, 0.366, -60.364, -0.305, -177.704, 26.268, -88.907, 0.000, 0.000, -3211.264, 25, 0.10724, -0.70819, 0.6925, 0.08521,
 12:21:27.529,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.545, -0.699, -0.032, -0.821, 0.488, -60.73, -0.183, -177.61, 29.421, -89.017, 0.000, 0.000, -3211.264, 25, 0.10724, -0.70819, 0.6925, 0.08521,
 12:21:27.544,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.145, 0.911, 0.025, 1.324, 0.122, -1.709, 0, 1.456, -44.374, 34.568, 0.000, 0.000, -3211.264, 25.12, 0.8833, 0.12283, -0.35532, 0.27988,
 12:21:27.544,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.145, 0.914, 0.024, 1.321, -0.061, 1.16, 0, 1.445, -44.083, 34.574, 0.000, 0.000, -3211.264, 25.12, 0.8833, 0.12283, -0.35532, 0.27988,
 12:21:27.558,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.545, -0.734, -0.034, -0.784, 0.427, -61.646, -0.183, -177.501, 32.602, -89.099, 0.000, 0.000, -3211.264, 25, 0.10724, -0.70819, 0.6925, 0.08521,
 12:21:27.604,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.500, 0.906, 0.024, 1.323, 0.061, 3.601, 0, 1.423, -43.682, 34.59, 0.000, 0.000, -3211.264, 25.12, 0.8833, 0.12283, -0.35532, 0.27988,
 12:21:27.633,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.500, 0.896, 0.02, 1.323, -0.061, 6.714, 0, 1.401, -43.149, 34.601, 0.000, 0.000, -3211.264, 25.12, 0.8833, 0.12283, -0.35532, 0.27988,
 12:21:27.647,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.545, -0.793, -0.031, -0.755, 0.488, -62.073, -0.122, -177.38, 35.804, -89.171, 0.000, 0.000, -3211.264, 25, 0.24615, -0.6669, 0.66867, 0.21777,
 12:21:27.678,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.545, -0.812, -0.031, -0.706, 0.488, -60.181, -0.183, -177.242, 38.958, -89.22, 0.000, 0.000, -3211.264, 25, 0.24615, -0.6669, 0.66867, 0.21777,
 12:21:27.723,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.500, 0.89, 0.018, 1.325, -0.122, 8.362, 0, 1.373, -42.523, 34.623, 0.000, 0.000, -3211.264, 25.12, 0.8833, 0.12283, -0.35532, 0.27988,
 12:21:27.738,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.900, -0.857, -0.032, -0.684, 0.427, -59.509, -0.244, -177.089, 42.034, -89.242, 0.000, 0.000, -3211.264, 25, 0.24615, -0.6669, 0.66867, 0.21777,
 12:21:27.753,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.500, 0.875, 0.021, 1.325, -0.183, 11.353, 0, 1.346, -41.792, 34.645, 0.000, 0.000, -3211.264, 25.12, 0.8833, 0.12283, -0.35532, 0.27988,
 12:21:27.783,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.500, 0.859, 0.025, 1.325, -0.122, 13.428, 0, 1.313, -40.941, 34.667, 0.000, 0.000, -3211.264, 25.12, 0.8833, 0.12283, -0.35532, 0.27988,
 12:21:27.843,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.500, 0.855, 0.024, 1.326, -0.244, 14.709, 0, 1.28, -40.029, 34.695, 0.000, 0.000, -3211.264, 25.12, 0.8833, 0.12283, -0.35532, 0.27988,
 12:21:27.858,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.900, -0.905, -0.032, -0.633, 0.427, -63.416, -0.244, -176.907, 45.209, -89.231, 0.000, 0.000, -3211.264, 25, 0.24615, -0.6669, 0.66867, 0.21777,
 12:21:27.889,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.900, -0.919, -0.031, -0.585, 0.488, -61.035, -0.183, -176.699, 48.395, -89.182, 0.000, 0.000, -3211.264, 25, 0.24615, -0.6669, 0.66867, 0.21777,
 12:21:27.889,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.900, -0.935, -0.034, -0.555, 0.427, -59.448, -0.183, -176.462, 51.438, -89.11, 0.000, 0.000, -3211.264, 25, 0.24615, -0.6669, 0.66867, 0.21777,
 12:21:27.919,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.900, -0.996, -0.031, -0.524, 0.366, -61.89, -0.244, -176.182, 54.542, -88.984, 0.000, 0.000, -3211.264, 25, 0.24615, -0.6669, 0.66867, 0.21777,
 12:21:27.934,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.500, 0.835, 0.021, 1.328, -0.244, 16.296, 0, 1.247, -39.067, 34.722, 0.000, 0.000, -3211.264, 25.12, 0.89667, 0.11108, -0.32059, 0.28415,
 12:21:27.962,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.860, 0.809, 0.021, 1.329, -0.244, 19.348, 0, 1.208, -37.996, 34.75, 0.000, 0.000, -3211.264, 25.12, 0.89667, 0.11108, -0.32059, 0.28415,
 12:21:27.992,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.860, 0.796, 0.021, 1.328, -0.183, 19.958, 0, 1.176, -36.865, 34.783, 0.000, 0.000, -3211.264, 25.12, 0.89667, 0.11108, -0.32059, 0.28415,
 12:21:28.052,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.860, 0.787, 0.021, 1.331, -0.305, 20.63, 0, 1.137, -35.733, 34.81, 0.000, 0.000, -3211.264, 25.12, 0.89667, 0.11108, -0.32059, 0.28415,
 12:21:28.069,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.900, -1.007, -0.028, -0.444, 0.427, -62.195, -0.244, -175.842, 57.739, -88.775, 0.000, 0.000, -3211.264, 25, 0.24615, -0.6669, 0.66867, 0.21777,
 12:21:28.069,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.900, -1.013, -0.032, -0.412, 0.488, -59.143, -0.183, -175.441, 60.798, -88.511, 0.000, 0.000, -3211.264, 25, 0.24615, -0.6669, 0.66867, 0.21777,
 12:21:28.098,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.900, -1.031, -0.034, -0.37, 0.488, -59.937, 0, -174.957, 63.792, -88.16, 0.000, 0.000, -3211.264, 25, 0.36691, -0.60931, 0.62115, 0.32886,
 12:21:28.128,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:22.900, -1.078, -0.032, -0.326, 0.427, -62.439, 0, -174.342, 66.885, -87.671, 0.000, 0.000, -3211.264, 25, 0.36691, -0.60931, 0.62115, 0.32886,
 12:21:28.172,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.860, 0.748, 0.023, 1.33, -0.305, 22.339, 0, 1.104, -34.547, 34.838, 0.000, 0.000, -3211.264, 25.12, 0.89667, 0.11108, -0.32059, 0.28415,
 12:21:28.202,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.860, 0.724, 0.021, 1.33, -0.366, 24.475, 0, 1.066, -33.272, 34.865, 0.000, 0.000, -3211.264, 25.12, 0.89667, 0.11108, -0.32059, 0.28415,
 12:21:28.204,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.860, 0.709, 0.02, 1.328, -0.305, 23.926, 0, 1.033, -31.998, 34.893, 0.000, 0.000, -3211.264, 25.12, 0.89667, 0.11108, -0.32059, 0.28415,
 12:21:28.234,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.860, 0.708, 0.022, 1.328, -0.305, 25.024, 0, 1, -30.74, 34.92, 0.000, 0.000, -3211.264, 25.12, 0.89667, 0.11108, -0.32059, 0.28415,
 12:21:28.277,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:23.350, -1.065, -0.03, -0.242, 0.488, -59.875, 0, -173.535, 69.966, -86.984, 0.000, 0.000, -3211.264, 25, 0.36691, -0.60931, 0.62115, 0.32886,
 12:21:28.277,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:23.350, -1.066, -0.035, -0.203, 0.183, -58.96, 0, -172.507, 72.889, -86.072, 0.000, 0.000, -3211.264, 25, 0.36691, -0.60931, 0.62115, 0.32886,
 12:21:28.307,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:23.350, -1.103, -0.026, -0.177, 0.366, -60.547, 0, -171.024, 75.855, -84.688, 0.000, 0.000, -3211.264, 25, 0.36691, -0.60931, 0.62115, 0.32886,
 12:21:28.322,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.860, 0.652, 0.025, 1.329, -0.366, 26.733, 0, 0.972, -29.416, 34.948, 0.000, 0.000, -3211.264, 25.12, 0.89667, 0.11108, -0.32059, 0.28415,
 12:21:28.338,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:23.350, -1.112, -0.033, -0.085, 0.549, -63.171, 0, -168.602, 78.959, -82.348, 0.000, 0.000, -3211.264, 25, 0.36691, -0.60931, 0.62115, 0.32886,
 12:21:28.353,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.860, 0.634, 0.02, 1.323, -0.366, 28.137, 0, 0.939, -28.004, 34.98, 0.000, 0.000, -3211.264, 25.12, 0.92273, 0.08295, -0.23633, 0.29279,
 12:21:28.368,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:23.350, -1.075, -0.034, -0.038, 0.488, -59.082, 0, -164.471, 81.942, -78.3, 0.000, 0.000, -3211.264, 25, 0.36691, -0.60931, 0.62115, 0.32886,
 12:21:28.413,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:42.860, 0.632, 0.02, 1.321, -0.366, 26.794, 0, 0.906, -26.653, 35.002, 0.000, 0.000, -3211.264, 25.12, 0.92273, 0.08295, -0.23633, 0.29279,
 12:21:28.442,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:43.335, 0.598, 0.019, 1.32, -0.366, 28.931, 0, 0.879, -25.307, 35.03, 0.000, 0.000, -3211.264, 25.12, 0.92273, 0.08295, -0.23633, 0.29279,
 12:21:28.457,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:23.350, -1.081, -0.028, -0.004, 0.366, -59.998, 0, -156.281, 84.699, -70.17, 0.000, 0.000, -3211.264, 25, 0.50723, -0.50882, 0.52515, 0.45596,
 12:21:28.487,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:23.350, -1.117, -0.029, 0.048, 0.427, -65.125, 0, -129.721, 87.27, -43.583, 0.000, 0.000, -3211.264, 25, 0.50723, -0.50882, 0.52515, 0.45596,
 12:21:28.533,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:43.335, 0.542, 0.021, 1.315, -0.366, 31.433, 0, 0.851, -23.829, 35.057, 0.000, 0.000, -3211.264, 25.12, 0.92273, 0.08295, -0.23633, 0.29279,
 12:21:28.547,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:23.705, -1.086, -0.027, 0.143, 0.488, -61.401, 0, -55.706, 87.484, 30.624, 0.000, 0.000, -3211.264, 25, 0.50723, -0.50882, 0.52515, 0.45596,
 12:21:28.563,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:43.335, 0.548, 0.02, 1.307, -0.366, 29.297, 0, 0.824, -22.368, 35.085, 0.000, 0.000, -3211.264, 25.12, 0.92273, 0.08295, -0.23633, 0.29279,
 12:21:28.577,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:23.705, -1.055, -0.03, 0.162, 0.427, -58.411, 0, -25.406, 85.172, 60.941, 0.000, 0.000, -3211.264, 25, 0.50723, -0.50882, 0.52515, 0.45596,
 12:21:28.592,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:43.335, 0.521, 0.018, 1.308, -0.366, 28.748, 0, 0.802, -21.006, 35.107, 0.000, 0.000, -3211.264, 25.12, 0.92273, 0.08295, -0.23633, 0.29279,
 12:21:28.668,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:23.705, -1.075, -0.025, 0.212, 0.488, -63.904, 0, -15.645, 82.359, 70.724, 0.000, 0.000, -3211.264, 25, 0.50723, -0.50882, 0.52515, 0.45596,
 12:21:28.683,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:43.335, 0.468, 0.019, 1.3, -0.366, 32.288, 0, 0.78, -19.567, 35.129, 0.000, 0.000, -3211.264, 25.12, 0.92273, 0.08295, -0.23633, 0.29279,
 12:21:28.713,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:43.335, 0.447, 0.018, 1.29, -0.366, 32.349, 0, 0.758, -18.067, 35.156, 0.000, 0.000, -3211.264, 25.12, 0.92273, 0.08295, -0.23633, 0.29279,
 12:21:28.728,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:23.705, -1.057, -0.024, 0.283, 0.488, -65.186, 0, -10.97, 79.25, 75.449, 0.000, 0.000, -3211.264, 25, 0.50723, -0.50882, 0.52515, 0.45596,
 12:21:28.728,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:23.705, -1.019, -0.026, 0.345, 0.366, -58.716, 0, -8.487, 76.245, 77.97, 0.000, 0.000, -3211.264, 25, 0.50723, -0.50882, 0.52515, 0.45596,
 12:21:28.772,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:43.335, 0.448, 0.019, 1.283, -0.366, 29.236, 0, 0.736, -16.677, 35.178, 0.000, 0.000, -3211.264, 25.12, 0.92273, 0.08295, -0.23633, 0.29279,
 12:21:28.788,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:23.705, -0.999, -0.025, 0.361, 0.427, -59.021, 0, -6.965, 73.394, 79.525, 0.000, 0.000, -3211.264, 25, 0.50723, -0.50882, 0.52515, 0.45596,
 12:21:28.834,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:43.335, 0.402, 0.021, 1.279, -0.366, 30.029, 0, 0.72, -15.342, 35.2, 0.000, 0.000, -3211.264, 25.12, 0.94403, 0.04703, -0.12756, 0.30032,
 12:21:28.848,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:23.705, -1.009, -0.024, 0.426, 0.549, -64.697, 0, -5.845, 70.373, 80.684, 0.000, 0.000, -3211.264, 25, 0.60425, -0.40271, 0.40964, 0.55206,
 12:21:28.862,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:43.335, 0.355, 0.018, 1.266, -0.366, 32.654, 0, 0.698, -13.909, 35.222, 0.000, 0.000, -3211.264, 25.12, 0.94403, 0.04703, -0.12756, 0.30032,
 12:21:28.908,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:24.065, -0.958, -0.023, 0.492, 0.549, -62.805, 0, -5.004, 67.253, 81.562, 0.000, 0.000, -3211.264, 25, 0.60425, -0.40271, 0.40964, 0.55206,
 12:21:28.938,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:24.065, -0.912, -0.022, 0.531, 0.366, -57.556, 0, -4.406, 64.358, 82.194, 0.000, 0.000, -3211.264, 25, 0.60425, -0.40271, 0.40964, 0.55206,
 12:21:28.967,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:24.065, -0.903, -0.024, 0.548, 0.427, -60.181, 0, -3.933, 61.507, 82.694, 0.000, 0.000, -3211.264, 25, 0.60425, -0.40271, 0.40964, 0.55206,
 12:21:28.983,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:43.780, 0.355, 0.016, 1.253, -0.305, 29.724, 0, 0.681, -12.497, 35.244, 0.000, 0.000, -3211.264, 25.12, 0.94403, 0.04703, -0.12756, 0.30032,
