matlab_sample_id,matlab_sweep_id,matlab_sweep_index,input_angle_rad,input_direction,jacobian_condition,eligibility,pmks_sample_id,status,reason
matlab_0208,matlab_sweep_00,208,5.2010811709430662,1,1.2515373120588116,eligible,pmks_positive_0208,matched,
matlab_0209,matlab_sweep_00,209,5.2185344634630093,1,1.2488032461059915,eligible,pmks_positive_0209,matched,
matlab_0210,matlab_sweep_00,210,5.2359877559829524,1,1.2459907056629944,eligible,pmks_positive_0210,matched,
matlab_0211,matlab_sweep_00,211,5.2534410485028955,1,1.2431013238635931,eligible,pmks_positive_0211,matched,
matlab_0212,matlab_sweep_00,212,5.2708943410228386,1,1.2401367625748199,eligible,pmks_positive_0212,matched,
matlab_0213,matlab_sweep_00,213,5.2883476335427817,1,1.237098710301197,eligible,pmks_positive_0213,matched,
matlab_0214,matlab_sweep_00,214,5.3058009260627248,1,1.23398888009838,eligible,pmks_positive_0214,matched,
matlab_0215,matlab_sweep_00,215,5.3232542185826679,1,1.2308090075009037,eligible,pmks_positive_0215,matched,
matlab_0216,matlab_sweep_00,216,5.340707511102611,1,1.2275608484685125,eligible,pmks_positive_0216,matched,
matlab_0217,matlab_sweep_00,217,5.3581608036225541,1,1.224246177355367,eligible,pmks_positive_0217,matched,
matlab_0218,matlab_sweep_00,218,5.3756140961424972,1,1.2208667849062003,eligible,pmks_positive_0218,matched,
matlab_0219,matlab_sweep_00,219,5.3930673886624394,1,1.2174244762832696,eligible,pmks_positive_0219,matched,
matlab_0220,matlab_sweep_00,220,5.4105206811823834,1,1.2139210691277231,eligible,pmks_positive_0220,matched,
matlab_0221,matlab_sweep_00,221,5.4279739737023265,1,1.2103583916587717,eligible,pmks_positive_0221,matched,
matlab_0222,matlab_sweep_00,222,5.4454272662222696,1,1.2067382808137983,eligible,pmks_positive_0222,matched,
matlab_0223,matlab_sweep_00,223,5.4628805587422118,1,1.2030625804323083,eligible,pmks_positive_0223,matched,
matlab_0224,matlab_sweep_00,224,5.4803338512621549,1,1.1993331394863831,eligible,pmks_positive_0224,matched,
matlab_0225,matlab_sweep_00,225,5.4977871437820989,1,1.1955518103600358,eligible,pmks_positive_0225,matched,
matlab_0226,matlab_sweep_00,226,5.515240436302042,1,1.1917204471796439,eligible,pmks_positive_0226,matched,
matlab_0227,matlab_sweep_00,227,5.5326937288219851,1,1.1878409041973828,eligible,pmks_positive_0227,matched,
matlab_0228,matlab_sweep_00,228,5.5501470213419282,1,1.1839150342293383,eligible,pmks_positive_0228,matched,
matlab_0229,matlab_sweep_00,229,5.5676003138618713,1,1.1799446871497647,eligible,pmks_positive_0229,matched,
matlab_0230,matlab_sweep_00,230,5.5850536063818144,1,1.1759317084427021,eligible,pmks_positive_0230,matched,
matlab_0231,matlab_sweep_00,231,5.6025068989017575,1,1.1718779378119539,eligible,pmks_positive_0231,matched,
matlab_0232,matlab_sweep_00,232,5.6199601914217006,1,1.1677852078502193,eligible,pmks_positive_0232,matched,
matlab_0233,matlab_sweep_00,233,5.6374134839416437,1,1.1636553427679399,eligible,pmks_positive_0233,matched,
matlab_0234,matlab_sweep_00,234,5.6548667764615868,1,1.1594901571822533,eligible,pmks_positive_0234,matched,
matlab_0235,matlab_sweep_00,235,5.6723200689815299,1,1.155291454966227,eligible,pmks_positive_0235,matched,
matlab_0236,matlab_sweep_00,236,5.6897733615014729,1,1.1510610281583744,eligible,pmks_positive_0236,matched,
matlab_0237,matlab_sweep_00,237,5.7072266540214152,1,1.1468006559322796,eligible,pmks_positive_0237,matched,
matlab_0238,matlab_sweep_00,238,5.7246799465413591,1,1.1425121036259966,eligible,pmks_positive_0238,matched,
