sample_id,time_s,theta_rad,omega_rad_s,alpha_rad_s2
motiongen_0053,0.88300000000000001,2.968,1.581,0
motiongen_0054,0.90000000000000002,2.9940000000000002,1.581,0
motiongen_0055,0.91700000000000004,3.02,1.581,0
motiongen_0056,0.93300000000000005,3.0470000000000002,1.581,0
motiongen_0057,0.94999999999999996,3.073,1.581,0
motiongen_0058,0.96699999999999997,3.0990000000000002,1.581,0
motiongen_0059,0.98299999999999998,3.1259999999999999,1.581,0
motiongen_0060,1,3.1520000000000001,1.581,0
motiongen_0061,1.0169999999999999,3.1779999999999999,1.581,0
motiongen_0062,1.0329999999999999,3.2050000000000001,1.581,0
motiongen_0063,1.05,3.2309999999999999,1.581,0
motiongen_0064,1.0669999999999999,3.2570000000000001,1.581,0
motiongen_0065,1.083,3.2839999999999998,1.581,0
motiongen_0066,1.1000000000000001,3.3100000000000001,1.581,0
motiongen_0067,1.117,3.3370000000000002,1.581,0
motiongen_0068,1.133,3.363,1.581,0
motiongen_0069,1.1499999999999999,3.3889999999999998,1.581,0
motiongen_0070,1.167,3.4159999999999999,1.581,0
motiongen_0071,1.1830000000000001,3.4420000000000002,1.581,0
motiongen_0072,1.2,3.468,1.581,0
motiongen_0073,1.2170000000000001,3.4950000000000001,1.581,0
motiongen_0074,1.2330000000000001,3.5209999999999999,1.581,0
motiongen_0075,1.25,3.5470000000000002,1.581,0
motiongen_0076,1.2669999999999999,3.5739999999999998,1.581,0
motiongen_0077,1.2829999999999999,3.6000000000000001,1.581,0
motiongen_0078,1.3,3.6259999999999999,1.581,0
motiongen_0079,1.3169999999999999,3.653,1.581,0
motiongen_0080,1.333,3.6789999999999998,1.581,0
motiongen_0081,1.3500000000000001,3.706,1.581,0
motiongen_0082,1.367,3.7320000000000002,1.581,0
motiongen_0083,1.383,3.758,1.581,0
motiongen_0084,1.3999999999999999,3.7850000000000001,1.581,0
motiongen_0085,1.417,3.8109999999999999,1.581,0
motiongen_0086,1.4330000000000001,3.8370000000000002,1.581,0
motiongen_0087,1.45,3.8639999999999999,1.581,0
motiongen_0088,1.4670000000000001,3.8900000000000001,1.581,0
motiongen_0089,1.4830000000000001,3.9159999999999999,1.581,0
motiongen_0090,1.5,3.9430000000000001,1.581,0
motiongen_0091,1.5169999999999999,3.9689999999999999,1.581,0
motiongen_0092,1.5329999999999999,3.9950000000000001,1.581,0
motiongen_0093,1.55,4.0220000000000002,1.581,0
motiongen_0094,1.5669999999999999,4.048,1.581,0
motiongen_0095,1.583,4.0739999999999998,1.581,0
motiongen_0096,1.6000000000000001,4.101,1.581,0
motiongen_0097,1.617,4.1269999999999998,1.581,0
motiongen_0098,1.633,4.1539999999999999,1.581,0
motiongen_0099,1.6499999999999999,4.1799999999999997,1.581,0
motiongen_0100,1.667,4.2060000000000004,1.581,0
motiongen_0101,1.6830000000000001,4.2329999999999997,1.581,0
motiongen_0102,1.7,4.2590000000000003,1.581,0
motiongen_0103,1.7170000000000001,4.2850000000000001,1.581,0
motiongen_0104,1.7330000000000001,4.3120000000000003,1.581,0
motiongen_0105,1.75,4.3380000000000001,1.581,0
motiongen_0106,1.7669999999999999,4.3639999999999999,1.581,0
motiongen_0107,1.7829999999999999,4.391,1.581,0
motiongen_0108,1.8,4.4169999999999998,1.581,0
motiongen_0109,1.8169999999999999,4.4429999999999996,1.581,0
motiongen_0110,1.833,4.4699999999999998,1.581,0
motiongen_0111,1.8500000000000001,4.4960000000000004,1.581,0
motiongen_0112,1.867,4.5220000000000002,1.581,0
motiongen_0113,1.883,4.5490000000000004,1.581,0
motiongen_0114,1.8999999999999999,4.5750000000000002,1.581,0
motiongen_0115,1.917,4.6020000000000003,1.581,0
motiongen_0116,1.9330000000000001,4.6280000000000001,1.581,0
motiongen_0117,1.95,4.6539999999999999,1.581,0
motiongen_0118,1.9670000000000001,4.681,1.581,0
motiongen_0119,1.9830000000000001,4.7069999999999999,1.581,0
motiongen_0120,2,4.7329999999999997,1.581,0
motiongen_0121,2.0169999999999999,4.7599999999999998,1.581,0
motiongen_0122,2.0329999999999999,4.7859999999999996,1.581,0
motiongen_0123,2.0499999999999998,4.8120000000000003,1.581,0
motiongen_0124,2.0670000000000002,4.8390000000000004,1.581,0
motiongen_0125,2.0830000000000002,4.8650000000000002,1.581,0
motiongen_0126,2.1000000000000001,4.891,1.581,0
motiongen_0127,2.117,4.9180000000000001,1.581,0
motiongen_0128,2.133,4.944,1.581,0
motiongen_0129,2.1499999999999999,4.9710000000000001,1.581,0
motiongen_0130,2.1669999999999998,4.9969999999999999,1.581,0
motiongen_0131,2.1829999999999998,5.0229999999999997,1.581,0
motiongen_0132,2.2000000000000002,5.0499999999999998,1.581,0
motiongen_0133,2.2170000000000001,5.0759999999999996,1.581,0
motiongen_0134,2.2330000000000001,5.1020000000000003,1.581,0
motiongen_0135,2.25,5.1289999999999996,1.581,0
motiongen_0136,2.2669999999999999,5.1550000000000002,1.581,0
motiongen_0137,2.2829999999999999,5.181,1.581,0
motiongen_0138,2.2999999999999998,5.2080000000000002,1.581,0
motiongen_0139,2.3170000000000002,5.234,1.581,0
motiongen_0140,2.3330000000000002,5.2599999999999998,1.581,0
motiongen_0141,2.3500000000000001,5.2869999999999999,1.581,0
motiongen_0142,2.367,5.3129999999999997,1.581,0
motiongen_0143,2.383,5.3390000000000004,1.581,0
motiongen_0144,2.3999999999999999,5.3659999999999997,1.581,0
motiongen_0145,2.4169999999999998,5.3920000000000003,1.581,0
motiongen_0146,2.4329999999999998,5.4189999999999996,1.581,0
motiongen_0147,2.4500000000000002,5.4450000000000003,1.581,0
motiongen_0148,2.4670000000000001,5.4710000000000001,1.581,0
motiongen_0149,2.4830000000000001,5.4980000000000002,1.581,0
motiongen_0150,2.5,5.524,1.581,0
motiongen_0151,2.5169999999999999,5.5499999999999998,1.581,0
motiongen_0152,2.5329999999999999,5.577,1.581,0
motiongen_0153,2.5499999999999998,5.6029999999999998,1.581,0
motiongen_0154,2.5670000000000002,5.6289999999999996,1.581,0
motiongen_0155,2.5830000000000002,5.6559999999999997,1.581,0
motiongen_0156,2.6000000000000001,5.6820000000000004,1.581,0
motiongen_0157,2.617,5.7080000000000002,1.581,0
motiongen_0158,2.633,5.7350000000000003,1.581,0
motiongen_0159,2.6499999999999999,5.7610000000000001,1.581,0
motiongen_0160,2.6669999999999998,5.7880000000000003,1.581,0
motiongen_0161,2.6829999999999998,5.8140000000000001,1.581,0
motiongen_0162,2.7000000000000002,5.8399999999999999,1.581,0
motiongen_0163,2.7170000000000001,5.867,1.581,0
motiongen_0164,2.7330000000000001,5.8929999999999998,1.581,0
motiongen_0165,2.75,5.9189999999999996,1.581,0
motiongen_0166,2.7669999999999999,5.9459999999999997,1.581,0
motiongen_0167,2.7829999999999999,5.9720000000000004,1.581,0
motiongen_0168,2.7999999999999998,5.9980000000000002,1.581,0
motiongen_0169,2.8170000000000002,6.0250000000000004,1.581,0
motiongen_0170,2.8330000000000002,6.0510000000000002,1.581,0
motiongen_0171,2.8500000000000001,6.077,1.581,0
motiongen_0172,2.867,6.1040000000000001,1.581,0
motiongen_0173,2.883,6.1299999999999999,1.581,0
motiongen_0174,2.8999999999999999,6.1559999999999997,1.581,0
motiongen_0175,2.9169999999999998,6.1829999999999998,1.581,0
motiongen_0176,2.9329999999999998,6.2089999999999996,1.581,0
motiongen_0177,2.9500000000000002,6.2359999999999998,1.581,0
motiongen_0178,2.9670000000000001,6.2619999999999996,1.581,0
motiongen_0179,2.9830000000000001,0.0050000000000000001,1.581,0
motiongen_0180,3,0.031,1.581,0
motiongen_0181,3.0169999999999999,0.058000000000000003,1.581,0
motiongen_0182,3.0329999999999999,0.084000000000000005,1.581,0
motiongen_0183,3.0499999999999998,0.11,1.581,0
motiongen_0184,3.0670000000000002,0.13700000000000001,1.581,0
motiongen_0185,3.0830000000000002,0.16300000000000001,1.581,0
motiongen_0186,3.1000000000000001,0.19,1.581,0
motiongen_0187,3.117,0.216,1.581,0
motiongen_0188,3.133,0.24199999999999999,1.581,0
motiongen_0189,3.1499999999999999,0.26900000000000002,1.581,0
motiongen_0190,3.1669999999999998,0.29499999999999998,1.581,0
motiongen_0191,3.1829999999999998,0.32100000000000001,1.581,0
motiongen_0192,3.2000000000000002,0.34799999999999998,1.581,0
motiongen_0193,3.2170000000000001,0.374,1.581,0
motiongen_0194,3.2330000000000001,0.40000000000000002,1.581,0
motiongen_0195,3.25,0.42699999999999999,1.581,0
motiongen_0196,3.2669999999999999,0.45300000000000001,1.581,0
motiongen_0197,3.2829999999999999,0.47899999999999998,1.581,0
motiongen_0198,3.2999999999999998,0.50600000000000001,1.581,0
motiongen_0199,3.3170000000000002,0.53200000000000003,1.581,0
motiongen_0200,3.3330000000000002,0.55900000000000005,1.581,0
motiongen_0201,3.3500000000000001,0.58499999999999996,1.581,0
motiongen_0202,3.367,0.61099999999999999,1.581,0
motiongen_0203,3.383,0.63800000000000001,1.581,0
motiongen_0204,3.3999999999999999,0.66400000000000003,1.581,0
motiongen_0205,3.4169999999999998,0.68999999999999995,1.581,0
motiongen_0206,3.4329999999999998,0.71699999999999997,1.581,0
motiongen_0207,3.4500000000000002,0.74299999999999999,1.581,0
motiongen_0208,3.4670000000000001,0.76900000000000002,1.581,0
motiongen_0209,3.4830000000000001,0.79600000000000004,1.581,0
motiongen_0210,3.5,0.82199999999999995,1.581,0
motiongen_0211,3.5169999999999999,0.84799999999999998,1.581,0
motiongen_0212,3.5329999999999999,0.875,1.581,0
motiongen_0213,3.5499999999999998,0.90100000000000002,1.581,0
motiongen_0214,3.5670000000000002,0.92700000000000005,1.581,0
motiongen_0215,3.5830000000000002,0.95399999999999996,1.581,0
motiongen_0216,3.6000000000000001,0.97999999999999998,1.581,0
motiongen_0217,3.617,1.0069999999999999,1.581,0
motiongen_0218,3.633,1.0329999999999999,1.581,0
motiongen_0219,3.6499999999999999,1.0589999999999999,1.581,0
motiongen_0220,3.6669999999999998,1.0860000000000001,1.581,0
motiongen_0221,3.6829999999999998,1.1120000000000001,1.581,0
motiongen_0222,3.7000000000000002,1.1379999999999999,1.581,0
motiongen_0223,3.7170000000000001,1.165,1.581,0
motiongen_0224,3.7330000000000001,1.1910000000000001,1.581,0
motiongen_0225,3.75,1.2170000000000001,1.581,0
motiongen_0226,3.7669999999999999,1.244,1.581,0
motiongen_0227,3.7829999999999999,1.27,1.581,0
motiongen_0228,3.7999999999999998,1.296,1.581,0
motiongen_0229,3.8170000000000002,1.323,1.581,0
motiongen_0230,3.8330000000000002,1.349,1.581,0
motiongen_0231,3.8500000000000001,1.375,1.581,0
motiongen_0232,3.867,1.4019999999999999,1.581,0
motiongen_0233,3.883,1.4279999999999999,1.581,0
motiongen_0234,3.8999999999999999,1.4550000000000001,1.581,0
motiongen_0235,3.9169999999999998,1.4810000000000001,1.581,0
motiongen_0236,3.9329999999999998,1.5069999999999999,1.581,0
motiongen_0237,3.9500000000000002,1.534,1.581,0
motiongen_0238,3.9670000000000001,1.5600000000000001,1.581,0
motiongen_0239,3.9830000000000001,1.5860000000000001,1.581,0
motiongen_0240,4,1.613,1.581,0
motiongen_0241,4.0170000000000003,1.639,1.581,0
motiongen_0242,4.0330000000000004,1.665,1.581,0
motiongen_0243,4.0499999999999998,1.6919999999999999,1.581,0
motiongen_0244,4.0670000000000002,1.718,1.581,0
motiongen_0245,4.0830000000000002,1.744,1.581,0
motiongen_0246,4.0999999999999996,1.7709999999999999,1.581,0
motiongen_0247,4.117,1.7969999999999999,1.581,0
motiongen_0248,4.133,1.8240000000000001,1.581,0
motiongen_0249,4.1500000000000004,1.8500000000000001,1.581,0
motiongen_0250,4.1669999999999998,1.8759999999999999,1.581,0
motiongen_0251,4.1829999999999998,1.903,1.581,0
motiongen_0252,4.2000000000000002,1.929,1.581,0
motiongen_0253,4.2169999999999996,1.9550000000000001,1.581,0
motiongen_0254,4.2329999999999997,1.982,1.581,0
motiongen_0255,4.25,2.008,1.581,0
motiongen_0256,4.2670000000000003,2.0339999999999998,1.581,0
motiongen_0257,4.2830000000000004,2.0609999999999999,1.581,0
motiongen_0258,4.2999999999999998,2.0870000000000002,1.581,0
motiongen_0259,4.3170000000000002,2.113,1.581,0
motiongen_0260,4.3330000000000002,2.1400000000000001,1.581,0
motiongen_0261,4.3499999999999996,2.1659999999999999,1.581,0
motiongen_0262,4.367,2.1920000000000002,1.581,0
motiongen_0263,4.383,2.2189999999999999,1.581,0
motiongen_0264,4.4000000000000004,2.2450000000000001,1.581,0
motiongen_0265,4.4169999999999998,2.2719999999999998,1.581,0
motiongen_0266,4.4329999999999998,2.298,1.581,0
motiongen_0267,4.4500000000000002,2.3239999999999998,1.581,0
motiongen_0268,4.4669999999999996,2.351,1.581,0
motiongen_0269,4.4829999999999997,2.3769999999999998,1.581,0
motiongen_0270,4.5,2.403,1.581,0
motiongen_0271,4.5170000000000003,2.4300000000000002,1.581,0
motiongen_0272,4.5330000000000004,2.456,1.581,0
motiongen_0273,4.5499999999999998,2.4820000000000002,1.581,0
motiongen_0274,4.5670000000000002,2.5089999999999999,1.581,0
motiongen_0275,4.5830000000000002,2.5350000000000001,1.581,0
motiongen_0276,4.5999999999999996,2.5609999999999999,1.581,0
motiongen_0277,4.617,2.5880000000000001,1.581,0
motiongen_0278,4.633,2.6139999999999999,1.581,0
motiongen_0279,4.6500000000000004,2.641,1.581,0
motiongen_0280,4.6669999999999998,2.6669999999999998,1.581,0
motiongen_0281,4.6829999999999998,2.6930000000000001,1.581,0
motiongen_0282,4.7000000000000002,2.7200000000000002,1.581,0
motiongen_0283,4.7169999999999996,2.746,1.581,0
motiongen_0284,4.7329999999999997,2.7719999999999998,1.581,0
motiongen_0285,4.75,2.7989999999999999,1.581,0
motiongen_0286,4.7670000000000003,2.8250000000000002,1.581,0
motiongen_0287,4.7830000000000004,2.851,1.581,0
motiongen_0288,4.7999999999999998,2.8780000000000001,1.581,0
motiongen_0289,4.8170000000000002,2.9039999999999999,1.581,0
motiongen_0290,4.8330000000000002,2.9300000000000002,1.581,0
motiongen_0291,4.8499999999999996,2.9569999999999999,1.581,0
motiongen_0292,4.867,2.9830000000000001,1.581,0
motiongen_0293,4.883,3.0089999999999999,1.581,0
motiongen_0294,4.9000000000000004,3.036,1.581,0
motiongen_0295,4.9169999999999998,3.0619999999999998,1.581,0
motiongen_0296,4.9329999999999998,3.089,1.581,0.002
motiongen_0297,4.9500000000000002,3.1150000000000002,1.581,-0.002
motiongen_0298,4.9669999999999996,3.141,1.581,0
motiongen_0299,4.9829999999999997,3.1680000000000001,1.581,0
motiongen_0300,5,3.194,1.581,0
motiongen_0301,5.0170000000000003,3.2200000000000002,1.581,0
motiongen_0302,5.0330000000000004,3.2469999999999999,1.581,0
motiongen_0303,5.0499999999999998,3.2730000000000001,1.581,0
motiongen_0304,5.0670000000000002,3.2989999999999999,1.581,0
motiongen_0305,5.0830000000000002,3.3260000000000001,1.581,0
motiongen_0306,5.0999999999999996,3.3519999999999999,1.581,0
motiongen_0307,5.117,3.3780000000000001,1.581,0
motiongen_0308,5.133,3.4049999999999998,1.581,0
motiongen_0309,5.1500000000000004,3.431,1.581,0
motiongen_0310,5.1669999999999998,3.4569999999999999,1.581,0
motiongen_0311,5.1829999999999998,3.484,1.581,0
motiongen_0312,5.2000000000000002,3.5099999999999998,1.581,0
motiongen_0313,5.2169999999999996,3.5369999999999999,1.581,0
motiongen_0314,5.2329999999999997,3.5630000000000002,1.581,0
motiongen_0315,5.25,3.589,1.581,0
motiongen_0316,5.2670000000000003,3.6160000000000001,1.581,0
motiongen_0317,5.2830000000000004,3.6419999999999999,1.581,0
motiongen_0318,5.2999999999999998,3.6680000000000001,1.581,0
motiongen_0319,5.3170000000000002,3.6949999999999998,1.581,0
motiongen_0320,5.3330000000000002,3.7210000000000001,1.581,0
motiongen_0321,5.3499999999999996,3.7469999999999999,1.581,0
motiongen_0322,5.367,3.774,1.581,0
motiongen_0323,5.383,3.7999999999999998,1.581,0
motiongen_0324,5.4000000000000004,3.8260000000000001,1.581,0
motiongen_0325,5.4169999999999998,3.8530000000000002,1.581,0
motiongen_0326,5.4329999999999998,3.879,1.581,0
motiongen_0327,5.4500000000000002,3.9060000000000001,1.581,0
motiongen_0328,5.4669999999999996,3.9319999999999999,1.581,0
motiongen_0329,5.4829999999999997,3.9580000000000002,1.581,0
motiongen_0330,5.5,3.9849999999999999,1.581,0
motiongen_0331,5.5170000000000003,4.0110000000000001,1.581,0
motiongen_0332,5.5330000000000004,4.0369999999999999,1.581,0
motiongen_0333,5.5499999999999998,4.0640000000000001,1.581,0
motiongen_0334,5.5670000000000002,4.0899999999999999,1.581,0
motiongen_0335,5.5830000000000002,4.1159999999999997,1.581,0
motiongen_0336,5.5999999999999996,4.1429999999999998,1.581,0
motiongen_0337,5.617,4.1689999999999996,1.581,0
motiongen_0338,5.633,4.1950000000000003,1.581,0
motiongen_0339,5.6500000000000004,4.2220000000000004,1.581,0
motiongen_0340,5.6669999999999998,4.2480000000000002,1.581,0
motiongen_0341,5.6829999999999998,4.274,1.581,0
motiongen_0342,5.7000000000000002,4.3010000000000002,1.581,0
motiongen_0343,5.7169999999999996,4.327,1.581,0
motiongen_0344,5.7329999999999997,4.3540000000000001,1.581,0
motiongen_0345,5.75,4.3799999999999999,1.581,0
motiongen_0346,5.7670000000000003,4.4059999999999997,1.581,0
motiongen_0347,5.7830000000000004,4.4329999999999998,1.581,0
motiongen_0348,5.7999999999999998,4.4589999999999996,1.581,0
motiongen_0349,5.8170000000000002,4.4850000000000003,1.581,0
motiongen_0350,5.8330000000000002,4.5119999999999996,1.581,0
motiongen_0351,5.8499999999999996,4.5380000000000003,1.581,0
motiongen_0352,5.867,4.5640000000000001,1.581,0
motiongen_0353,5.883,4.5910000000000002,1.581,0
motiongen_0354,5.9000000000000004,4.617,1.581,0
motiongen_0355,5.9169999999999998,4.6429999999999998,1.581,0
motiongen_0356,5.9329999999999998,4.6699999999999999,1.581,0
motiongen_0357,5.9500000000000002,4.6959999999999997,1.581,0
motiongen_0358,5.9669999999999996,4.7229999999999999,1.581,0
motiongen_0359,5.9829999999999997,4.7489999999999997,1.581,0
motiongen_0360,6,4.7750000000000004,1.581,0
motiongen_0361,6.0170000000000003,4.8019999999999996,1.581,0
motiongen_0362,6.0330000000000004,4.8280000000000003,1.581,0
motiongen_0363,6.0499999999999998,4.8540000000000001,1.581,0
motiongen_0364,6.0670000000000002,4.8810000000000002,1.581,0
motiongen_0365,6.0830000000000002,4.907,1.581,0
motiongen_0366,6.0999999999999996,4.9329999999999998,1.581,0
motiongen_0367,6.117,4.96,1.581,0
motiongen_0368,6.133,4.9859999999999998,1.581,0
motiongen_0369,6.1500000000000004,5.0119999999999996,1.581,0
motiongen_0370,6.1669999999999998,5.0389999999999997,1.581,0
motiongen_0371,6.1829999999999998,5.0650000000000004,1.581,0
motiongen_0372,6.2000000000000002,5.0910000000000002,1.581,0
motiongen_0373,6.2169999999999996,5.1180000000000003,1.581,0
motiongen_0374,6.2329999999999997,5.1440000000000001,1.581,0
motiongen_0375,6.25,5.1710000000000003,1.581,0
motiongen_0376,6.2670000000000003,5.1970000000000001,1.581,0
motiongen_0377,6.2830000000000004,5.2229999999999999,1.581,0
motiongen_0378,6.2999999999999998,5.25,1.581,0
motiongen_0379,6.3170000000000002,5.2759999999999998,1.581,0
motiongen_0380,6.3330000000000002,5.3019999999999996,1.581,0
motiongen_0381,6.3499999999999996,5.3289999999999997,1.581,0
motiongen_0382,6.367,5.3550000000000004,1.581,0
motiongen_0383,6.383,5.3810000000000002,1.581,0
motiongen_0384,6.4000000000000004,5.4080000000000004,1.581,0
motiongen_0385,6.4169999999999998,5.4340000000000002,1.581,0
motiongen_0386,6.4329999999999998,5.46,1.581,0
motiongen_0387,6.4500000000000002,5.4870000000000001,1.581,0
motiongen_0388,6.4669999999999996,5.5129999999999999,1.581,0
motiongen_0389,6.4829999999999997,5.54,1.581,0
motiongen_0390,6.5,5.5659999999999998,1.581,0
motiongen_0391,6.5170000000000003,5.5919999999999996,1.581,0
motiongen_0392,6.5330000000000004,5.6189999999999998,1.581,0
motiongen_0393,6.5499999999999998,5.6449999999999996,1.581,0
motiongen_0394,6.5670000000000002,5.6710000000000003,1.581,0
motiongen_0395,6.5830000000000002,5.6980000000000004,1.581,0
motiongen_0396,6.5999999999999996,5.7240000000000002,1.581,0
motiongen_0397,6.617,5.75,1.581,0
motiongen_0398,6.633,5.7770000000000001,1.581,0
motiongen_0399,6.6500000000000004,5.8029999999999999,1.581,0
motiongen_0400,6.6669999999999998,5.8289999999999997,1.581,0
motiongen_0401,6.6829999999999998,5.8559999999999999,1.581,0
motiongen_0402,6.7000000000000002,5.8819999999999997,1.581,0
motiongen_0403,6.7169999999999996,5.9080000000000004,1.581,0
motiongen_0404,6.7329999999999997,5.9349999999999996,1.581,0
motiongen_0405,6.75,5.9610000000000003,1.581,0
motiongen_0406,6.7670000000000003,5.9880000000000004,1.581,0
motiongen_0407,6.7830000000000004,6.0140000000000002,1.581,0
motiongen_0408,6.7999999999999998,6.04,1.581,0
motiongen_0409,6.8170000000000002,6.0670000000000002,1.581,0
motiongen_0410,6.8330000000000002,6.093,1.581,0
motiongen_0411,6.8499999999999996,6.1189999999999998,1.581,0
motiongen_0412,6.867,6.1459999999999999,1.581,0
motiongen_0413,6.883,6.1719999999999997,1.581,0
motiongen_0414,6.9000000000000004,6.1980000000000004,1.581,0
motiongen_0415,6.9169999999999998,6.2249999999999996,1.581,0
motiongen_0416,6.9329999999999998,6.2510000000000003,1.581,0
motiongen_0417,6.9500000000000002,6.2770000000000001,1.581,0
motiongen_0418,6.9669999999999996,0.021000000000000001,1.581,0
motiongen_0419,6.9829999999999997,0.047,1.581,0
motiongen_0420,7,0.072999999999999995,1.581,0
motiongen_0421,7.0170000000000003,0.10000000000000001,1.581,0
motiongen_0422,7.0330000000000004,0.126,1.581,0
motiongen_0423,7.0499999999999998,0.152,1.581,0
motiongen_0424,7.0670000000000002,0.17899999999999999,1.581,0
motiongen_0425,7.0830000000000002,0.20499999999999999,1.581,0
motiongen_0426,7.0999999999999996,0.23100000000000001,1.581,0
motiongen_0427,7.117,0.25800000000000001,1.581,0
motiongen_0428,7.133,0.28399999999999997,1.581,0
motiongen_0429,7.1500000000000004,0.31,1.581,0
motiongen_0430,7.1669999999999998,0.33700000000000002,1.581,0
motiongen_0431,7.1829999999999998,0.36299999999999999,1.581,0
motiongen_0432,7.2000000000000002,0.39000000000000001,1.581,0
motiongen_0433,7.2169999999999996,0.41599999999999998,1.581,0
motiongen_0434,7.2329999999999997,0.442,1.581,0
motiongen_0435,7.25,0.46899999999999997,1.581,0
motiongen_0436,7.2670000000000003,0.495,1.581,0
motiongen_0437,7.2830000000000004,0.52100000000000002,1.581,0
motiongen_0438,7.2999999999999998,0.54800000000000004,1.581,0
motiongen_0439,7.3170000000000002,0.57399999999999995,1.581,0
motiongen_0440,7.3330000000000002,0.59999999999999998,1.581,0
motiongen_0441,7.3499999999999996,0.627,1.581,0
motiongen_0442,7.367,0.65300000000000002,1.581,0
motiongen_0443,7.383,0.67900000000000005,1.581,0
motiongen_0444,7.4000000000000004,0.70599999999999996,1.581,0
motiongen_0445,7.4169999999999998,0.73199999999999998,1.581,0
motiongen_0446,7.4329999999999998,0.75900000000000001,1.581,0
motiongen_0447,7.4500000000000002,0.78500000000000003,1.581,0
motiongen_0448,7.4669999999999996,0.81100000000000005,1.581,0
motiongen_0449,7.4829999999999997,0.83799999999999997,1.581,0
motiongen_0450,7.5,0.86399999999999999,1.581,0
motiongen_0451,7.5170000000000003,0.89000000000000001,1.581,0
motiongen_0452,7.5330000000000004,0.91700000000000004,1.581,0
motiongen_0453,7.5499999999999998,0.94299999999999995,1.581,0
motiongen_0454,7.5670000000000002,0.96899999999999997,1.581,0
motiongen_0455,7.5830000000000002,0.996,1.581,0
motiongen_0456,7.5999999999999996,1.022,1.581,0
motiongen_0457,7.617,1.048,1.581,0
motiongen_0458,7.633,1.075,1.581,0
motiongen_0459,7.6500000000000004,1.101,1.581,0
motiongen_0460,7.6669999999999998,1.127,1.581,0
motiongen_0461,7.6829999999999998,1.1539999999999999,1.581,0
motiongen_0462,7.7000000000000002,1.1799999999999999,1.581,0
motiongen_0463,7.7169999999999996,1.2070000000000001,1.581,0
motiongen_0464,7.7329999999999997,1.2330000000000001,1.581,0
motiongen_0465,7.75,1.2589999999999999,1.581,0
motiongen_0466,7.7670000000000003,1.286,1.581,0
motiongen_0467,7.7830000000000004,1.3120000000000001,1.581,0
motiongen_0468,7.7999999999999998,1.3380000000000001,1.581,0
motiongen_0469,7.8170000000000002,1.365,1.581,0
motiongen_0470,7.8330000000000002,1.391,1.581,0
motiongen_0471,7.8499999999999996,1.417,1.581,0
motiongen_0472,7.867,1.444,1.581,0
motiongen_0473,7.883,1.47,1.581,0
motiongen_0474,7.9000000000000004,1.496,1.581,0
motiongen_0475,7.9169999999999998,1.5229999999999999,1.581,0
motiongen_0476,7.9329999999999998,1.5489999999999999,1.581,0
motiongen_0477,7.9500000000000002,1.5760000000000001,1.581,0
motiongen_0478,7.9669999999999996,1.6020000000000001,1.581,0
motiongen_0479,7.9829999999999997,1.6279999999999999,1.581,0
motiongen_0480,8,1.655,1.581,0
motiongen_0481,8.0169999999999995,1.681,1.581,0
motiongen_0482,8.0329999999999995,1.7070000000000001,1.581,0
motiongen_0483,8.0500000000000007,1.734,1.581,0
motiongen_0484,8.0670000000000002,1.76,1.581,0
motiongen_0485,8.0830000000000002,1.786,1.581,0
motiongen_0486,8.0999999999999996,1.8129999999999999,1.581,0
motiongen_0487,8.1170000000000009,1.839,1.581,0
motiongen_0488,8.1329999999999991,1.865,1.581,0
motiongen_0489,8.1500000000000004,1.8919999999999999,1.581,0
motiongen_0490,8.1669999999999998,1.9179999999999999,1.581,0
motiongen_0491,8.1829999999999998,1.944,1.581,0
motiongen_0492,8.1999999999999993,1.9710000000000001,1.581,0
motiongen_0493,8.2170000000000005,1.9970000000000001,1.581,0
motiongen_0494,8.2330000000000005,2.024,1.581,0
motiongen_0495,8.25,2.0499999999999998,1.581,0
motiongen_0496,8.2669999999999995,2.0760000000000001,1.581,0
motiongen_0497,8.2829999999999995,2.1030000000000002,1.581,0
motiongen_0498,8.3000000000000007,2.129,1.581,0
motiongen_0499,8.3170000000000002,2.1549999999999998,1.581,0
motiongen_0500,8.3330000000000002,2.1819999999999999,1.581,0
motiongen_0501,8.3499999999999996,2.2080000000000002,1.581,0
motiongen_0502,8.3670000000000009,2.234,1.581,0
motiongen_0503,8.3829999999999991,2.2610000000000001,1.581,0
motiongen_0504,8.4000000000000004,2.2869999999999999,1.581,0
motiongen_0505,8.4169999999999998,2.3130000000000002,1.581,0
motiongen_0506,8.4329999999999998,2.3399999999999999,1.581,0
motiongen_0507,8.4499999999999993,2.3660000000000001,1.581,0
motiongen_0508,8.4670000000000005,2.3919999999999999,1.581,0
motiongen_0509,8.4830000000000005,2.419,1.581,0
motiongen_0510,8.5,2.4449999999999998,1.581,0
motiongen_0511,8.5169999999999995,2.472,1.581,0
motiongen_0512,8.5329999999999995,2.4980000000000002,1.581,0
motiongen_0513,8.5500000000000007,2.524,1.581,0
motiongen_0514,8.5670000000000002,2.5510000000000002,1.581,0
motiongen_0515,8.5830000000000002,2.577,1.581,0
motiongen_0516,8.5999999999999996,2.6030000000000002,1.581,0
motiongen_0517,8.6170000000000009,2.6299999999999999,1.581,0
motiongen_0518,8.6329999999999991,2.6560000000000001,1.581,0
motiongen_0519,8.6500000000000004,2.6819999999999999,1.581,0
motiongen_0520,8.6669999999999998,2.7090000000000001,1.581,0
motiongen_0521,8.6829999999999998,2.7349999999999999,1.581,0
